                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.54133,                0.36237,                 0.8404,                  0.999,                      1,                  0.995,                0.88919,                0.50542,                0.38087,                0.82532,               0.007723,               0.007723,               0.007723
                     25,                0.50147,                0.35057,                0.82884,                0.99912,                      1,                  0.995,                 0.9165,                0.42537,                0.33897,                0.80438,               0.007624,               0.007624,               0.007624
                     26,                0.49565,                 0.3598,                0.84491,                0.99903,                      1,                  0.995,                0.89293,                0.51214,                0.39436,                0.82583,               0.007525,               0.007525,               0.007525
                     27,                0.49187,                0.34774,                0.84144,                0.99907,                      1,                  0.995,                0.89823,                0.49791,                0.36518,                0.82455,               0.007426,               0.007426,               0.007426
                     28,                0.51379,                0.35123,                 0.8392,                0.99908,                      1,                  0.995,                0.89283,                0.53915,                0.36388,                0.84223,               0.007327,               0.007327,               0.007327
                     29,                0.46848,                0.35217,                0.82714,                0.99903,                      1,                  0.995,                0.91499,                0.45993,                0.34804,                0.81522,               0.007228,               0.007228,               0.007228
                     30,                0.47513,                0.35684,                0.84102,                0.99857,                      1,                  0.995,                0.90538,                0.44867,                0.34547,                0.81214,               0.007129,               0.007129,               0.007129
                     31,                 0.4618,                 0.3287,                0.83217,                0.99876,                      1,                  0.995,                 0.9139,                0.45802,                0.34887,                 0.8233,                0.00703,                0.00703,                0.00703
                     32,                0.46739,                0.32354,                0.84141,                0.99905,                      1,                  0.995,                0.90491,                0.50542,                0.38831,                0.83967,               0.006931,               0.006931,               0.006931
                     33,                0.48107,                 0.3263,                0.83512,                 0.9991,                      1,                  0.995,                0.92133,                0.41925,                0.34278,                0.80351,               0.006832,               0.006832,               0.006832
                     34,                0.46075,                 0.3262,                0.82113,                 0.9991,                      1,                  0.995,                0.94108,                0.38738,                 0.3227,                0.79739,               0.006733,               0.006733,               0.006733
                     35,                0.46773,                0.32107,                0.84249,                0.99906,                      1,                  0.995,                0.91078,                0.41942,                0.33747,                0.80797,               0.006634,               0.006634,               0.006634
                     36,                0.43809,                0.30129,                0.83579,                0.99907,                      1,                  0.995,                0.93023,                0.40735,                0.32809,                0.80323,               0.006535,               0.006535,               0.006535
                     37,                0.45495,                0.32261,                0.81913,                0.99906,                      1,                  0.995,                0.90582,                0.43541,                 0.3656,                0.80803,               0.006436,               0.006436,               0.006436
                     38,                0.43858,                0.32045,                0.82399,                0.99908,                      1,                  0.995,                0.93758,                0.40972,                0.32457,                0.79466,               0.006337,               0.006337,               0.006337
                     39,                0.42295,                0.30489,                0.82489,                0.99908,                      1,                  0.995,                0.93256,                0.38314,                0.32079,                0.78893,               0.006238,               0.006238,               0.006238
                     40,                0.43088,                0.29649,                0.81581,                0.99907,                      1,                  0.995,                0.93407,                0.41586,                0.29137,                0.80726,               0.006139,               0.006139,               0.006139
                     41,                0.41661,                0.30624,                0.80906,                 0.9991,                      1,                  0.995,                0.93943,                 0.3907,                0.28751,                0.79734,                0.00604,                0.00604,                0.00604
                     42,                0.39774,                0.29732,                0.82395,                 0.9991,                      1,                  0.995,                0.94307,                0.37135,                0.31063,                0.79418,               0.005941,               0.005941,               0.005941
                     43,                0.41312,                0.29577,                0.81775,                0.99908,                      1,                  0.995,                0.92457,                0.41145,                0.32442,                0.80043,               0.005842,               0.005842,               0.005842
                     44,                0.39364,                0.28518,                0.81753,                0.99905,                      1,                  0.995,                0.94301,                0.39658,                0.28183,                0.79137,               0.005743,               0.005743,               0.005743
                     45,                0.38896,                0.28041,                0.81816,                0.99909,                      1,                  0.995,                0.92454,                0.47819,                0.31976,                0.80618,               0.005644,               0.005644,               0.005644
                     46,                0.40761,                 0.2866,                0.81873,                      1,                      1,                  0.995,                0.91702,                0.44236,                0.29323,                0.79729,               0.005545,               0.005545,               0.005545
                     47,                0.37172,                 0.2693,                0.81564,                0.99911,                      1,                  0.995,                0.94571,                0.35889,                0.26287,                0.78337,               0.005446,               0.005446,               0.005446
                     48,                  0.398,                0.28571,                 0.8167,                0.99909,                      1,                  0.995,                0.94649,                0.37377,                0.27771,                0.77517,               0.005347,               0.005347,               0.005347
                     49,                0.38621,                0.29015,                0.81022,                0.99908,                      1,                  0.995,                0.93215,                0.35938,                0.28063,                0.78167,               0.005248,               0.005248,               0.005248
                     50,                 0.3759,                0.26431,                0.80852,                 0.9991,                      1,                  0.995,                0.95489,                 0.3585,                 0.2799,                0.78009,               0.005149,               0.005149,               0.005149
                     51,                0.34832,                0.25469,                0.79531,                      1,                      1,                  0.995,                0.95406,                0.31285,                0.25771,                0.78133,                0.00505,                0.00505,                0.00505
                     52,                0.37573,                0.27294,                0.82121,                0.99908,                      1,                  0.995,                 0.9417,                0.38756,                0.27074,                0.79317,               0.004951,               0.004951,               0.004951
                     53,                0.37402,                0.26189,                0.82455,                0.99909,                      1,                  0.995,                0.94655,                0.34447,                0.23619,                0.78696,               0.004852,               0.004852,               0.004852
                     54,                0.37067,                0.26218,                0.80155,                 0.9991,                      1,                  0.995,                0.93679,                0.34552,                0.25098,                0.78875,               0.004753,               0.004753,               0.004753
                     55,                0.36398,                0.25619,                0.81562,                0.99896,                      1,                  0.995,                0.94825,                 0.3502,                0.24663,                0.78628,               0.004654,               0.004654,               0.004654
                     56,                0.35126,                0.24915,                0.79622,                 0.9991,                      1,                  0.995,                0.94997,                0.31864,                0.23767,                0.78239,               0.004555,               0.004555,               0.004555
                     57,                0.35948,                0.25317,                0.80553,                0.99911,                      1,                  0.995,                 0.9478,                0.32639,                0.23239,                0.78621,               0.004456,               0.004456,               0.004456
                     58,                0.37841,                0.25986,                0.81819,                 0.9991,                      1,                  0.995,                0.93763,                0.37484,                0.25452,                0.78976,               0.004357,               0.004357,               0.004357
                     59,                0.32822,                0.24892,                0.81889,                 0.9991,                      1,                  0.995,                0.96405,                0.30974,                0.25009,                 0.7814,               0.004258,               0.004258,               0.004258
                     60,                0.35946,                0.25944,                0.79731,                 0.9991,                      1,                  0.995,                0.97245,                0.29482,                 0.2373,                0.77903,               0.004159,               0.004159,               0.004159
                     61,                0.32835,                0.24756,                0.80309,                 0.9991,                      1,                  0.995,                0.95423,                0.32384,                0.25742,                0.78544,                0.00406,                0.00406,                0.00406
                     62,                0.32956,                0.24014,                0.79807,                 0.9991,                      1,                  0.995,                0.95514,                0.33078,                0.24933,                0.79122,               0.003961,               0.003961,               0.003961
                     63,                0.31658,                0.23738,                0.79822,                0.99911,                      1,                  0.995,                0.95794,                0.32178,                0.23995,                0.78312,               0.003862,               0.003862,               0.003862
                     64,                0.31727,                0.22767,                0.78789,                0.99908,                      1,                  0.995,                0.95032,                0.34394,                 0.2392,                0.79238,               0.003763,               0.003763,               0.003763
                     65,                0.32591,                0.23122,                0.79954,                 0.9991,                      1,                  0.995,                0.95535,                0.34779,                0.22921,                0.79517,               0.003664,               0.003664,               0.003664
                     66,                0.32532,                0.23764,                0.79506,                0.99909,                      1,                  0.995,                0.96583,                0.32828,                0.22578,                0.78749,               0.003565,               0.003565,               0.003565
                     67,                0.31782,                0.23694,                0.80407,                0.99908,                      1,                  0.995,                0.95048,                0.32508,                0.22361,                0.78413,               0.003466,               0.003466,               0.003466
                     68,                0.30116,                0.22629,                0.79439,                0.99909,                      1,                  0.995,                0.95453,                0.32799,                0.22674,                0.78632,               0.003367,               0.003367,               0.003367
                     69,                0.30081,                0.22593,                0.79352,                0.99909,                      1,                  0.995,                0.95325,                0.29707,                0.21133,                  0.779,               0.003268,               0.003268,               0.003268
                     70,                0.31179,                0.22623,                0.80226,                0.99909,                      1,                  0.995,                0.96602,                0.28829,                 0.2216,                0.77788,               0.003169,               0.003169,               0.003169
                     71,                0.31942,                 0.2354,                0.80515,                0.99908,                      1,                  0.995,                0.95175,                0.30431,                0.21611,                0.78134,                0.00307,                0.00307,                0.00307
                     72,                0.28958,                0.22571,                0.79803,                 0.9991,                      1,                  0.995,                0.93237,                0.36203,                 0.2284,                0.79677,               0.002971,               0.002971,               0.002971
                     73,                0.28134,                0.21278,                0.79856,                 0.9991,                      1,                  0.995,                0.94341,                 0.3492,                0.23151,                0.79724,               0.002872,               0.002872,               0.002872
                     74,                0.28923,                0.21931,                0.79861,                0.99908,                      1,                  0.995,                0.94762,                0.35469,                0.24418,                0.79101,               0.002773,               0.002773,               0.002773
                     75,                0.29159,                0.21694,                0.80041,                0.99909,                      1,                  0.995,                 0.9507,                0.34844,                0.23098,                0.79058,               0.002674,               0.002674,               0.002674
                     76,                 0.2824,                0.21438,                0.79381,                 0.9991,                      1,                  0.995,                0.95129,                0.33295,                0.23986,                 0.7861,               0.002575,               0.002575,               0.002575
                     77,                0.28619,                0.21268,                0.78977,                 0.9991,                      1,                  0.995,                0.95458,                0.32509,                0.23186,                0.78518,               0.002476,               0.002476,               0.002476
                     78,                0.28012,                0.21251,                0.80218,                0.99911,                      1,                  0.995,                0.94029,                0.34464,                0.22947,                0.79048,               0.002377,               0.002377,               0.002377
                     79,                0.27512,                0.20444,                 0.7983,                 0.9991,                      1,                  0.995,                0.96056,                0.33609,                0.23506,                0.78606,               0.002278,               0.002278,               0.002278
                     80,                0.28282,                0.20728,                0.78526,                0.99911,                      1,                  0.995,                0.94847,                0.32611,                0.21299,                0.78452,               0.002179,               0.002179,               0.002179
                     81,                0.26336,                0.20379,                0.77957,                 0.9991,                      1,                  0.995,                0.95584,                0.31368,                0.21015,                0.78044,                0.00208,                0.00208,                0.00208
                     82,                 0.2729,                0.19329,                0.79503,                 0.9991,                      1,                  0.995,                0.95199,                 0.3288,                0.22716,                0.78633,               0.001981,               0.001981,               0.001981
                     83,                0.28571,                0.21033,                  0.806,                 0.9991,                      1,                  0.995,                0.96052,                0.29666,                0.20232,                 0.7785,               0.001882,               0.001882,               0.001882
                     84,                0.26586,                0.19536,                0.78851,                0.99911,                      1,                  0.995,                0.95299,                0.31263,                0.19902,                0.78226,               0.001783,               0.001783,               0.001783
                     85,                0.26844,                0.19718,                0.79296,                0.99911,                      1,                  0.995,                 0.9589,                0.32592,                0.21014,                0.78223,               0.001684,               0.001684,               0.001684
                     86,                0.25758,                0.19349,                0.78716,                0.99912,                      1,                  0.995,                0.96131,                0.31334,                0.20132,                0.78013,               0.001585,               0.001585,               0.001585
                     87,                0.24417,                0.18646,                0.78584,                0.99912,                      1,                  0.995,                0.95985,                0.31657,                0.20513,                0.78391,               0.001486,               0.001486,               0.001486
                     88,                0.24673,                0.18536,                0.78425,                 0.9991,                      1,                  0.995,                0.96073,                0.30604,                0.21526,                0.78357,               0.001387,               0.001387,               0.001387
                     89,                0.25635,                 0.1905,                0.79506,                0.99911,                      1,                  0.995,                0.93629,                0.35204,                  0.207,                0.79358,               0.001288,               0.001288,               0.001288
                     90,                0.24827,                0.18611,                0.78024,                 0.9991,                      1,                  0.995,                0.96586,                0.30998,                0.20077,                0.78202,               0.001189,               0.001189,               0.001189
                     91,                0.24363,                0.18205,                0.78793,                 0.9991,                      1,                  0.995,                0.94483,                0.33812,                0.20188,                0.78861,                0.00109,                0.00109,                0.00109
                     92,                0.25537,                0.18695,                0.79441,                0.99911,                      1,                  0.995,                0.97123,                0.29705,                0.19288,                0.77925,               0.000991,               0.000991,               0.000991
                     93,                0.24054,                0.18018,                0.78937,                0.99911,                      1,                  0.995,                0.96289,                0.30373,                0.19267,                0.78363,               0.000892,               0.000892,               0.000892
                     94,                0.22327,                0.17585,                 0.7802,                0.99911,                      1,                  0.995,                0.95951,                0.31769,                0.19652,                0.78392,               0.000793,               0.000793,               0.000793
                     95,                0.24247,                0.18098,                0.78873,                0.99911,                      1,                  0.995,                0.95682,                0.30185,                0.18635,                 0.7794,               0.000694,               0.000694,               0.000694
                     96,                0.22977,                0.17038,                0.78541,                0.99912,                      1,                  0.995,                0.95217,                0.32828,                0.19732,                0.78356,               0.000595,               0.000595,               0.000595
                     97,                0.22223,                0.17221,                0.78359,                0.99912,                      1,                  0.995,                0.96331,                0.31031,                0.18987,                0.78006,               0.000496,               0.000496,               0.000496
                     98,                0.22469,                0.17162,                0.79093,                0.99912,                      1,                  0.995,                0.96129,                0.30418,                0.18911,                0.77751,               0.000397,               0.000397,               0.000397
                     99,                0.21725,                0.16317,                0.77678,                0.99912,                      1,                  0.995,                 0.9642,                0.30964,                 0.1898,                0.78028,               0.000298,               0.000298,               0.000298
