                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                0.65154,                 1.1548,                0.81914,                0.00411,                      1,                0.29639,                0.27644,                0.59106,                 3.5329,                 0.8517,               0.070862,              0.0028621,              0.0028621
                     33,                0.59602,                 1.0625,                0.82705,                0.00411,                      1,                0.58348,                0.51225,                0.59692,                 3.4774,                0.85295,               0.069941,              0.0029406,              0.0029406
                     34,                0.56183,                0.99189,                0.80897,                0.00407,                      1,                0.58234,                0.53797,                0.62593,                 3.5188,                0.84923,               0.069019,              0.0030185,              0.0030185
                     35,                0.61835,                0.99088,                0.83946,                0.00404,                      1,                0.58171,                0.50983,                0.67274,                 3.5293,                0.86319,               0.068096,              0.0030958,              0.0030958
                     36,                0.68587,                 1.0406,                0.83477,                0.00409,                      1,                0.39688,                0.34178,                0.72226,                 3.5662,                 0.8646,               0.067172,              0.0031723,              0.0031723
                     37,                0.62679,                 1.0468,                0.86865,                0.00409,                      1,                0.58173,                0.53738,                0.57208,                 3.5442,                0.85157,               0.066248,              0.0032482,              0.0032482
                     38,                0.64699,                 1.0263,                0.81419,                0.00412,                      1,                0.39122,                0.33044,                0.74353,                 3.5833,                0.86889,               0.065323,              0.0033235,              0.0033235
                     39,                0.69266,                 1.0474,                0.81598,                0.00422,                      1,                 0.7361,                 0.6418,                0.59573,                 3.5102,                0.85605,               0.064398,              0.0033981,              0.0033981
                     40,                0.64146,                0.96209,                0.84895,                0.00428,                      1,                 0.5818,                0.50004,                0.57798,                 3.5478,                0.84851,               0.063472,               0.003472,               0.003472
                     41,                   0.56,                0.87158,                0.81245,                0.00424,                      1,                0.63412,                0.51275,                0.80446,                 3.5282,                0.87384,               0.062545,              0.0035453,              0.0035453
                     42,                0.68286,                0.93111,                0.83267,                 0.0043,                      1,                0.38193,                0.33936,                0.52864,                 3.5312,                0.84543,               0.061618,              0.0036179,              0.0036179
                     43,                0.52475,                0.91115,                0.83313,                0.00425,                      1,                0.98357,                0.85714,                0.63909,                 3.3342,                0.85427,                0.06069,              0.0036898,              0.0036898
                     44,                0.60529,                0.92386,                0.83834,                0.00422,                      1,                 0.9164,                0.76609,                0.61363,                 3.3574,                0.84838,               0.059761,              0.0037611,              0.0037611
                     45,                0.57676,                0.83065,                0.79474,                 0.0042,                      1,                0.91546,                0.77338,                 0.6296,                  3.314,                0.85727,               0.058832,              0.0038317,              0.0038317
                     46,                0.71867,                0.95125,                0.85061,                0.00426,                      1,                0.87287,                0.73249,                0.65591,                 3.3368,                0.85524,               0.057902,              0.0039017,              0.0039017
                     47,                0.69344,                0.86122,                0.83289,                0.00419,                      1,                  0.916,                0.73279,                0.70409,                 3.3373,                0.86118,               0.056971,               0.003971,               0.003971
                     48,                0.69166,                0.89001,                0.82854,                0.00425,                      1,                0.91613,                 0.7728,                0.62963,                 3.2625,                0.85249,                0.05604,              0.0040397,              0.0040397
                     49,                0.56748,                0.78813,                0.80814,                0.00419,                      1,                0.95864,                0.77144,                0.65045,                 3.2432,                0.86067,               0.055108,              0.0041077,              0.0041077
                     50,                0.62622,                0.82203,                0.80063,                0.00425,                      1,                0.93214,                0.78456,                0.60592,                 3.2836,                0.85113,               0.054175,               0.004175,               0.004175
                     51,                0.63124,                0.82051,                0.78551,                 0.0042,                      1,                  0.963,                0.79959,                0.71821,                 3.1982,                0.86423,               0.053242,              0.0042417,              0.0042417
                     52,                0.62029,                0.75718,                0.82752,                0.00417,                      1,                  0.995,                0.84236,                 0.5707,                 3.1678,                0.84635,               0.052308,              0.0043077,              0.0043077
                     53,                0.62231,                0.78088,                0.81781,                 0.0042,                      1,                  0.995,                0.82508,                0.70792,                 3.2554,                0.87016,               0.051373,               0.004373,               0.004373
                     54,                0.57512,                 0.8382,                0.81122,                 0.0042,                      1,                  0.995,                0.83629,                0.60549,                 3.1737,                0.85325,               0.050438,              0.0044377,              0.0044377
                     55,                   0.55,                 0.8104,                0.83437,                0.00419,                      1,                  0.995,                0.84737,                0.67027,                 3.1309,                0.85857,               0.049502,              0.0045017,              0.0045017
                     56,                 0.6337,                0.83772,                0.83542,                0.00425,                      1,                0.91312,                0.74443,                 0.6577,                  3.167,                0.85097,               0.048565,              0.0045651,              0.0045651
                     57,                0.52898,                0.74477,                0.82563,                0.00426,                      1,                  0.995,                0.81738,                0.70162,                 2.8909,                0.84367,               0.047628,              0.0046278,              0.0046278
                     58,                0.68202,                0.94674,                0.86421,                0.00423,                      1,                 0.9125,                0.74435,                0.66231,                 3.1893,                0.85349,                0.04669,              0.0046899,              0.0046899
                     59,                0.58206,                0.78376,                0.81779,                 0.0043,                      1,                  0.995,                0.85106,                0.65896,                 3.0537,                0.83703,               0.045751,              0.0047513,              0.0047513
                     60,                0.66352,                0.78367,                0.82062,                0.00429,                      1,                  0.995,                0.82947,                0.62349,                 3.1785,                0.84767,               0.044812,               0.004812,               0.004812
                     61,                0.61068,                0.78557,                0.83162,                0.00432,                      1,                  0.995,                0.82762,                0.69071,                 2.9577,                0.84763,               0.043872,              0.0048721,              0.0048721
                     62,                0.66304,                0.73558,                 0.8501,                0.00428,                      1,                  0.995,                0.84526,                0.58264,                 3.0253,                0.84731,               0.042931,              0.0049315,              0.0049315
                     63,                0.59411,                0.73218,                0.80944,                0.00432,                      1,                  0.995,                0.83822,                0.62672,                 2.9942,                0.85038,                0.04199,              0.0049902,              0.0049902
                     64,                 0.5507,                0.71793,                0.82907,                0.00432,                      1,                  0.995,                0.83921,                0.67258,                 2.8533,                0.84704,               0.041048,              0.0050483,              0.0050483
                     65,                0.61157,                0.77858,                0.79528,                0.00438,                      1,                  0.995,                0.84519,                0.62501,                 2.9985,                0.83474,               0.040106,              0.0051057,              0.0051057
                     66,                0.53981,                0.75267,                0.81371,                0.00434,                      1,                  0.995,                0.86777,                0.55544,                 2.7523,                0.83387,               0.039163,              0.0051625,              0.0051625
                     67,                0.65214,                 0.7815,                0.83565,                0.00437,                      1,                  0.995,                0.84539,                0.64743,                 2.7016,                0.85398,               0.038219,              0.0052186,              0.0052186
                     68,                0.52737,                0.66266,                0.82064,                0.00441,                      1,                  0.995,                0.82613,                0.67834,                 2.6342,                0.84783,               0.037274,              0.0052741,              0.0052741
                     69,                0.64858,                0.80108,                0.82135,                0.00447,                      1,                  0.995,                0.83793,                0.71419,                 2.7571,                0.85812,               0.036329,              0.0053289,              0.0053289
                     70,                0.58762,                0.73248,                0.83405,                0.00449,                      1,                  0.995,                0.84137,                  0.634,                 2.9089,                0.84979,               0.035383,               0.005383,               0.005383
                     71,                0.61624,                0.76714,                0.83563,                0.99414,                0.80903,                  0.995,                0.87584,                0.59615,                 2.4498,                0.82317,               0.034436,              0.0054365,              0.0054365
                     72,                0.58197,                0.68871,                0.83678,                0.00466,                      1,                  0.995,                0.85113,                0.63538,                 2.7351,                0.85665,               0.033489,              0.0054893,              0.0054893
                     73,                0.56526,                0.69593,                 0.8377,                0.00469,                      1,                  0.995,                0.86733,                0.62222,                 2.5307,                0.82168,               0.032541,              0.0055414,              0.0055414
                     74,                0.60552,                0.66457,                0.83658,                0.00482,                      1,                  0.995,                0.81024,                0.76084,                 2.4471,                 0.8709,               0.031593,              0.0055929,              0.0055929
                     75,                0.54848,                 0.6339,                0.80643,                0.00509,                      1,                  0.995,                0.85988,                0.63685,                 2.5208,                0.84698,               0.030644,              0.0056438,              0.0056438
                     76,                0.61077,                0.71446,                 0.8228,                0.00533,                      1,                  0.995,                 0.8196,                0.71312,                 2.4336,                 0.8498,               0.029694,              0.0056939,              0.0056939
                     77,                0.66552,                0.70328,                0.85619,                 0.8679,                      1,                  0.995,                0.82823,                0.72768,                 2.4818,                0.86486,               0.028743,              0.0057434,              0.0057434
                     78,                 0.6526,                0.69159,                0.82062,                      1,                0.36348,                  0.995,                0.85714,                0.69342,                 2.3917,                0.83219,               0.027792,              0.0057923,              0.0057923
                     79,                0.59575,                 0.6854,                0.83132,                      1,                0.41232,                  0.995,                0.83926,                 0.7427,                  2.598,                0.83826,                0.02684,              0.0058405,              0.0058405
                     80,                0.63616,                0.73103,                 0.8374,                0.99604,                    0.5,                  0.995,                0.83485,                0.69976,                 2.2222,                0.82568,               0.025888,               0.005888,               0.005888
                     81,                0.58945,                0.64218,                0.84309,                      1,                0.31877,                  0.995,                0.81014,                0.73082,                 2.2931,                0.83193,               0.024935,              0.0059349,              0.0059349
                     82,                0.57068,                0.68891,                0.85701,                      1,                0.17035,                  0.995,                0.85213,                0.66437,                 2.4418,                0.82478,               0.023981,              0.0059811,              0.0059811
                     83,                0.60426,                0.71366,                0.83139,                0.96399,                0.72708,                  0.995,                0.86464,                0.67186,                 1.9644,                 0.8429,               0.023027,              0.0060266,              0.0060266
                     84,                0.64887,                0.72993,                0.87997,                0.00831,                      1,                  0.995,                0.81491,                0.71035,                 2.4647,                0.85393,               0.022072,              0.0060715,              0.0060715
                     85,                0.62388,                0.83676,                0.83684,                  0.942,                 0.7184,                  0.995,                0.84467,                0.68098,                 1.9371,                 0.8419,               0.021116,              0.0061157,              0.0061157
                     86,                0.58499,                0.67107,                0.83143,                      1,                0.44658,                  0.995,                0.81471,                0.72546,                 2.1291,                0.83683,               0.020159,              0.0061593,              0.0061593
                     87,                0.64898,                0.71664,                0.84507,                0.99155,                0.68966,                  0.995,                0.81838,                0.76556,                 2.0605,                0.84358,               0.019202,              0.0062022,              0.0062022
                     88,                0.65693,                0.69122,                0.85088,                0.93577,                    0.5,                  0.995,                0.87886,                 0.6319,                 2.1677,                0.82074,               0.018244,              0.0062445,              0.0062445
                     89,                0.57558,                0.79244,                0.84012,                0.99602,                0.89512,                  0.995,                0.83652,                0.67876,                  1.797,                0.83119,               0.017286,              0.0062861,              0.0062861
                     90,                0.57573,                0.73426,                0.80402,                0.93921,                0.67115,                  0.995,                0.84378,                0.67805,                 1.8887,                  0.827,               0.016327,               0.006327,               0.006327
                     91,                0.61202,                0.70124,                 0.8276,                      1,                0.65932,                  0.995,                0.79534,                0.72031,                 2.0891,                0.85773,               0.015367,              0.0063673,              0.0063673
                     92,                0.62058,                0.77474,                0.81568,                0.94037,                      1,                  0.995,                0.83044,                0.64895,                 1.4603,                0.82976,               0.014407,              0.0064069,              0.0064069
                     93,                0.55291,                0.64239,                0.81807,                0.98023,                0.75592,                  0.995,                0.81761,                 0.6833,                 1.9409,                0.83488,               0.013446,              0.0064458,              0.0064458
                     94,                0.62937,                0.76074,                0.85395,                0.95806,                      1,                  0.995,                0.86814,                0.70729,                 1.5824,                0.83665,               0.012484,              0.0064841,              0.0064841
                     95,                0.56957,                0.64263,                0.84315,                0.95685,                0.81822,                  0.995,                0.86238,                0.60086,                 1.7073,                0.81741,               0.011522,              0.0065217,              0.0065217
                     96,                0.73283,                0.67476,                0.88847,                0.96995,                0.82231,                  0.995,                0.84695,                0.68291,                 1.7084,                0.83227,               0.010559,              0.0065587,              0.0065587
                     97,                0.61397,                0.71536,                0.83797,                0.94716,                0.83218,                  0.995,                0.86718,                0.58649,                 1.5685,                0.82793,               0.009595,               0.006595,               0.006595
                     98,                0.56373,                 0.6405,                0.83694,                0.92974,                      1,                  0.995,                0.89463,                0.57908,                 1.1404,                0.79419,              0.0086307,              0.0066307,              0.0066307
                     99,                0.58415,                0.65911,                0.82131,                0.92844,                      1,                  0.995,                0.87082,                0.58833,                 1.4351,                0.81218,              0.0076657,              0.0066657,              0.0066657
                    100,                 0.6158,                0.67719,                0.82004,                0.92839,                      1,                  0.995,                0.84926,                0.67462,                 1.2978,                0.81991,                 0.0067,                 0.0067,                 0.0067
                    101,                0.60393,                0.65261,                0.84751,                0.93535,                      1,                  0.995,                0.88547,                0.58304,                 1.3543,                0.81374,                 0.0067,                 0.0067,                 0.0067
                    102,                0.54025,                0.67013,                0.83963,                0.93738,                      1,                  0.995,                0.89003,                0.63208,                 1.0062,                0.81613,               0.006667,               0.006667,               0.006667
                    103,                0.62105,                0.72571,                0.85228,                0.96074,                      1,                  0.995,                0.90216,                0.56794,                 1.2786,                0.80099,               0.006634,               0.006634,               0.006634
                    104,                0.56561,                 0.6336,                0.83083,                0.91922,                      1,                  0.995,                0.83944,                0.67717,                 1.2743,                 0.8079,               0.006601,               0.006601,               0.006601
                    105,                0.55039,                0.66998,                 0.8422,                0.97228,                      1,                  0.995,                0.88365,                0.52209,                0.94031,                0.78561,               0.006568,               0.006568,               0.006568
                    106,                0.54992,                0.65189,                0.85821,                0.96432,                      1,                  0.995,                0.89104,                0.57436,                 1.0802,                0.80025,               0.006535,               0.006535,               0.006535
                    107,                 0.5365,                0.60778,                0.81541,                0.94858,                      1,                  0.995,                 0.8116,                0.70445,                 1.0218,                0.85532,               0.006502,               0.006502,               0.006502
                    108,                0.63669,                0.65397,                0.86765,                0.92903,                      1,                  0.995,                0.87882,                0.56764,                  1.083,                 0.8026,               0.006469,               0.006469,               0.006469
                    109,                 0.5373,                0.61607,                0.80308,                0.95364,                      1,                  0.995,                0.89187,                0.55213,                0.90987,                0.81846,               0.006436,               0.006436,               0.006436
                    110,                0.55683,                0.62151,                0.83264,                0.95643,                      1,                  0.995,                0.87247,                0.67557,                 1.0299,                0.83606,               0.006403,               0.006403,               0.006403
                    111,                0.56561,                  0.589,                0.79597,                0.91155,                      1,                  0.995,                  0.891,                0.57605,                 1.1264,                 0.8086,                0.00637,                0.00637,                0.00637
                    112,                0.57431,                0.59983,                0.82193,                 0.9596,                      1,                  0.995,                0.85935,                0.62301,                0.99313,                0.83897,               0.006337,               0.006337,               0.006337
                    113,                 0.5885,                0.64474,                0.86536,                0.94004,                      1,                  0.995,                0.89038,                0.57336,                 1.0036,                0.82377,               0.006304,               0.006304,               0.006304
                    114,                0.54587,                0.62173,                 0.8464,                0.93455,                      1,                  0.995,                0.85764,                0.67257,                0.95776,                0.85917,               0.006271,               0.006271,               0.006271
                    115,                0.52166,                0.57193,                0.81105,                0.95041,                      1,                  0.995,                0.87588,                0.71835,                 1.0146,                0.84118,               0.006238,               0.006238,               0.006238
                    116,                0.66301,                0.65136,                0.89031,                0.94156,                      1,                  0.995,                0.87398,                0.66442,                  1.062,                0.84162,               0.006205,               0.006205,               0.006205
                    117,                0.57436,                0.65503,                0.86435,                0.97066,                      1,                  0.995,                0.89234,                0.64356,                0.92848,                0.83837,               0.006172,               0.006172,               0.006172
                    118,                0.53601,                0.56314,                 0.8367,                0.96941,                      1,                  0.995,                 0.8987,                0.60917,                0.79977,                0.83795,               0.006139,               0.006139,               0.006139
                    119,                0.51899,                0.57779,                0.82689,                0.96414,                      1,                  0.995,                0.88352,                0.59799,                0.80702,                0.84146,               0.006106,               0.006106,               0.006106
                    120,                0.53337,                 0.5971,                0.86519,                0.97162,                  0.997,                  0.995,                 0.8855,                0.60154,                0.82875,                0.83349,               0.006073,               0.006073,               0.006073
                    121,                0.56988,                0.61881,                0.83154,                0.94935,                      1,                  0.995,                0.84826,                0.63414,                0.93051,                0.86342,                0.00604,                0.00604,                0.00604
                    122,                0.51035,                0.62776,                 0.8323,                0.98881,                      1,                  0.995,                0.88311,                0.57284,                 0.6827,                0.82811,               0.006007,               0.006007,               0.006007
                    123,                0.46198,                0.55347,                0.81827,                0.97751,                      1,                  0.995,                0.87931,                0.58886,                0.72836,                0.82053,               0.005974,               0.005974,               0.005974
                    124,                0.51958,                0.56802,                0.81673,                0.98225,                      1,                  0.995,                0.89558,                 0.5987,                0.71306,                0.81816,               0.005941,               0.005941,               0.005941
                    125,                0.47738,                0.54394,                0.79885,                0.98874,                      1,                  0.995,                0.90993,                0.57432,                0.73778,                0.80143,               0.005908,               0.005908,               0.005908
                    126,                0.53398,                0.58509,                0.82457,                0.99169,                      1,                  0.995,                0.91049,                 0.5834,                0.71801,                0.80806,               0.005875,               0.005875,               0.005875
                    127,                0.52011,                 0.5507,                0.84146,                0.98268,                      1,                  0.995,                0.89113,                0.59064,                0.65741,                0.81089,               0.005842,               0.005842,               0.005842
                    128,                0.49541,                0.55327,                0.85385,                0.99031,                      1,                  0.995,                0.91761,                0.57491,                0.65268,                0.80658,               0.005809,               0.005809,               0.005809
                    129,                0.53761,                0.55242,                0.86959,                0.98278,                      1,                  0.995,                  0.859,                0.61155,                0.64817,                0.83885,               0.005776,               0.005776,               0.005776
                    130,                0.55292,                0.53855,                0.80863,                 0.9808,                      1,                  0.995,                0.90513,                0.54163,                 0.6328,                0.79713,               0.005743,               0.005743,               0.005743
                    131,                0.56729,                0.57211,                0.83313,                0.97911,                      1,                  0.995,                0.87334,                0.58066,                0.60981,                0.80586,                0.00571,                0.00571,                0.00571
                    132,                 0.5313,                0.54043,                0.84918,                 0.9804,                      1,                  0.995,                 0.8578,                0.61266,                0.64212,                0.82151,               0.005677,               0.005677,               0.005677
                    133,                0.57422,                0.56756,                 0.8388,                0.98203,                      1,                  0.995,                 0.8795,                0.57678,                0.68141,                0.80905,               0.005644,               0.005644,               0.005644
                    134,                0.53438,                0.58906,                0.85308,                0.97799,                      1,                  0.995,                0.88654,                0.57745,                0.58629,                 0.8094,               0.005611,               0.005611,               0.005611
                    135,                0.44986,                0.55824,                0.82399,                0.97856,                      1,                  0.995,                0.88103,                0.52871,                 0.6581,                 0.8004,               0.005578,               0.005578,               0.005578
                    136,                0.53155,                 0.5388,                0.86339,                0.97851,                      1,                  0.995,                0.86437,                0.53972,                0.61038,                0.81292,               0.005545,               0.005545,               0.005545
                    137,                0.44631,                0.48269,                0.81574,                0.97205,                      1,                  0.995,                0.86768,                0.56773,                0.58042,                 0.8114,               0.005512,               0.005512,               0.005512
                    138,                0.51637,                0.53521,                0.83935,                0.96905,                      1,                  0.995,                0.88828,                0.54407,                0.59195,                0.79942,               0.005479,               0.005479,               0.005479
                    139,                0.48478,                0.53986,                0.84726,                0.98268,                      1,                  0.995,                0.84282,                0.57144,                0.62939,                0.82601,               0.005446,               0.005446,               0.005446
                    140,                0.47473,                0.54446,                0.82292,                0.98596,                      1,                  0.995,                  0.858,                0.51201,                0.62931,                0.80313,               0.005413,               0.005413,               0.005413
                    141,                0.49489,                0.50497,                0.84455,                0.98442,                      1,                  0.995,                0.86632,                0.58402,                0.63373,                0.82336,                0.00538,                0.00538,                0.00538
                    142,                0.49895,                0.54529,                0.83772,                0.98601,                      1,                  0.995,                0.88809,                0.52538,                 0.5927,                 0.8028,               0.005347,               0.005347,               0.005347
                    143,                0.46555,                0.51705,                0.83515,                0.98548,                      1,                  0.995,                0.88328,                0.56688,                0.56553,                 0.8038,               0.005314,               0.005314,               0.005314
                    144,                0.50272,                0.50635,                0.83937,                0.98844,                      1,                  0.995,                0.89509,                0.51818,                0.59068,                0.79945,               0.005281,               0.005281,               0.005281
                    145,                0.45287,                0.49249,                0.82105,                0.98812,                      1,                  0.995,                 0.8598,                0.53155,                0.60446,                0.79133,               0.005248,               0.005248,               0.005248
                    146,                0.48268,                 0.5176,                0.85191,                0.98796,                      1,                  0.995,                 0.8792,                0.51686,                0.57278,                0.80008,               0.005215,               0.005215,               0.005215
                    147,                0.45998,                0.51363,                0.79487,                0.98879,                      1,                  0.995,                0.90588,                0.52028,                0.57381,                0.79586,               0.005182,               0.005182,               0.005182
                    148,                0.48785,                0.50191,                0.83191,                0.98631,                      1,                  0.995,                0.90181,                0.51019,                0.57177,                0.79489,               0.005149,               0.005149,               0.005149
                    149,                0.50797,                0.50632,                0.83131,                0.98553,                      1,                  0.995,                0.89605,                0.55089,                0.58559,                0.81329,               0.005116,               0.005116,               0.005116
                    150,                0.46483,                0.52446,                0.81451,                0.99052,                      1,                  0.995,                0.91503,                0.49725,                0.55332,                0.79036,               0.005083,               0.005083,               0.005083
                    151,                0.48721,                0.49671,                0.80644,                0.98727,                      1,                  0.995,                0.86768,                0.57153,                 0.5577,                0.80845,                0.00505,                0.00505,                0.00505
                    152,                0.54841,                0.50566,                 0.8173,                0.98791,                      1,                  0.995,                0.90686,                0.52027,                0.56556,                0.80685,               0.005017,               0.005017,               0.005017
                    153,                  0.483,                0.47872,                0.81685,                0.98921,                      1,                  0.995,                0.89041,                0.52746,                0.55356,                0.79643,               0.004984,               0.004984,               0.004984
                    154,                0.48855,                0.47605,                0.81387,                0.99012,                      1,                  0.995,                0.90731,                0.47693,                 0.5139,                0.78817,               0.004951,               0.004951,               0.004951
                    155,                0.45273,                0.48394,                0.83394,                0.99051,                      1,                  0.995,                 0.8955,                0.49136,                0.55183,                0.78871,               0.004918,               0.004918,               0.004918
                    156,                0.44128,                0.47098,                0.81341,                0.99116,                      1,                  0.995,                0.90731,                0.48182,                0.51606,                0.78935,               0.004885,               0.004885,               0.004885
                    157,                0.47271,                0.48593,                 0.8209,                0.98833,                      1,                  0.995,                 0.8978,                0.51168,                0.51621,                0.79482,               0.004852,               0.004852,               0.004852
                    158,                0.51553,                0.47363,                0.79883,                0.98585,                      1,                  0.995,                0.89998,                0.47365,                0.51506,                0.78669,               0.004819,               0.004819,               0.004819
                    159,                0.41935,                0.45786,                0.81115,                0.99043,                      1,                  0.995,                0.90457,                0.47687,                0.53514,                0.79115,               0.004786,               0.004786,               0.004786
                    160,                0.47151,                0.47498,                0.82581,                0.99006,                      1,                  0.995,                0.87883,                 0.4916,                0.54721,                0.78766,               0.004753,               0.004753,               0.004753
                    161,                0.42026,                0.46547,                0.79458,                0.99012,                      1,                  0.995,                0.89981,                0.45379,                0.51659,                0.79072,                0.00472,                0.00472,                0.00472
                    162,                0.45332,                0.45301,                0.82705,                0.99246,                      1,                  0.995,                0.90297,                0.48782,                0.50101,                0.78364,               0.004687,               0.004687,               0.004687
                    163,                0.40652,                0.46225,                0.80408,                0.99191,                      1,                  0.995,                0.90526,                0.46619,                0.47922,                 0.7898,               0.004654,               0.004654,               0.004654
                    164,                0.48968,                0.46869,                0.84059,                0.99025,                      1,                  0.995,                0.92504,                0.47613,                 0.5277,                0.78091,               0.004621,               0.004621,               0.004621
