                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.35591,                0.36295,                0.80502,                0.99197,                      1,                  0.995,                0.94455,                0.40669,                 0.5537,                0.73182,               0.058483,              0.0024834,              0.0024834
                     45,                0.33398,                0.42916,                0.81107,                0.99288,                      1,                  0.995,                0.91937,                 0.4115,                0.32983,                0.72682,               0.057495,              0.0024953,              0.0024953
                     46,                0.43346,                0.37911,                0.87929,                0.99249,                      1,                  0.995,                0.92067,                0.41619,                0.33745,                0.69908,               0.056505,              0.0025052,              0.0025052
                     47,                 0.3922,                0.39052,                0.81566,                0.99227,                      1,                  0.995,                0.90882,                0.42454,                0.30275,                0.71624,               0.055513,              0.0025131,              0.0025131
                     48,                0.33402,                 0.2818,                0.80647,                0.99178,                      1,                  0.995,                0.84555,                0.54521,                0.42112,                0.73097,               0.054519,               0.002519,               0.002519
                     49,                0.42097,                0.34933,                 0.8166,                0.99212,                      1,                  0.995,                0.89906,                0.51172,                0.40289,                0.73406,               0.053523,               0.002523,               0.002523
                     50,                  0.436,                0.36836,                0.79459,                0.99212,                      1,                  0.995,                0.89906,                0.51172,                0.40289,                0.73406,               0.052525,               0.002525,               0.002525
                     51,                0.42173,                 0.3377,                0.80819,                0.99141,                      1,                  0.995,                 0.8551,                0.50247,                 0.3737,                0.73549,               0.051525,               0.002525,               0.002525
                     52,                0.38942,                0.32018,                0.81911,                0.99141,                      1,                  0.995,                 0.8551,                0.50247,                 0.3737,                0.73549,               0.050523,               0.002523,               0.002523
                     53,                0.37857,                0.32895,                0.78184,                0.99247,                      1,                  0.995,                  0.886,                0.56972,                 0.4279,                0.74898,               0.049519,              0.0025191,              0.0025191
                     54,                0.42795,                0.36228,                 0.8289,                0.99247,                      1,                  0.995,                  0.886,                0.56972,                 0.4279,                0.74898,               0.048513,              0.0025132,              0.0025132
                     55,                0.35988,                0.33874,                0.76916,                0.99197,                      1,                  0.995,                0.86535,                0.59565,                0.41017,                0.75522,               0.047505,              0.0025053,              0.0025053
                     56,                0.42192,                0.34863,                0.85042,                0.99197,                      1,                  0.995,                0.86535,                0.59565,                0.41017,                0.75522,               0.046495,              0.0024954,              0.0024954
                     57,                0.35759,                 0.3274,                0.82648,                0.99257,                      1,                  0.995,                0.88597,                0.53253,                0.36326,                0.74748,               0.045483,              0.0024835,              0.0024835
                     58,                0.35516,                 0.3032,                0.80434,                0.99257,                      1,                  0.995,                0.88597,                0.53253,                0.36326,                0.74748,                0.04447,              0.0024696,              0.0024696
                     59,                0.41383,                0.31335,                0.82495,                0.99252,                      1,                  0.995,                0.89689,                0.53002,                0.40218,                0.74063,               0.043454,              0.0024538,              0.0024538
                     60,                0.45021,                 0.3187,                0.82378,                0.99252,                      1,                  0.995,                0.89689,                0.53002,                0.40218,                0.74063,               0.042436,               0.002436,               0.002436
                     61,                0.44453,                0.32924,                0.85766,                 0.9923,                      1,                  0.995,                0.93197,                0.46207,                0.34645,                0.74268,               0.041416,              0.0024162,              0.0024162
                     62,                 0.4895,                0.33837,                0.81021,                 0.9923,                      1,                  0.995,                0.93197,                0.46207,                0.34645,                0.74268,               0.040394,              0.0023944,              0.0023944
                     63,                0.36495,                0.29757,                0.80177,                0.99205,                      1,                  0.995,                0.89687,                0.49054,                0.35669,                0.73681,               0.039371,              0.0023707,              0.0023707
                     64,                0.44535,                0.37196,                0.80425,                0.99205,                      1,                  0.995,                0.89687,                0.49054,                0.35669,                0.73681,               0.038345,               0.002345,               0.002345
                     65,                0.38335,                0.32284,                0.82214,                0.99266,                      1,                  0.995,                0.88973,                0.47595,                0.35398,                0.74366,               0.037317,              0.0023172,              0.0023172
                     66,                0.49825,                0.37751,                0.84614,                0.99266,                      1,                  0.995,                0.88973,                0.47595,                0.35398,                0.74366,               0.036288,              0.0022876,              0.0022876
                     67,                0.42261,                0.36437,                0.81347,                0.99236,                      1,                  0.995,                0.87784,                0.58504,                0.38036,                0.75068,               0.035256,              0.0022559,              0.0022559
                     68,                0.37588,                0.31742,                0.79337,                0.99236,                      1,                  0.995,                0.87784,                0.58504,                0.38036,                0.75068,               0.034222,              0.0022222,              0.0022222
                     69,                0.45784,                0.34276,                0.83055,                0.99224,                      1,                  0.995,                 0.8851,                0.52136,                0.32076,                0.74601,               0.033187,              0.0021866,              0.0021866
                     70,                0.36358,                0.29911,                0.80716,                0.99224,                      1,                  0.995,                 0.8851,                0.52136,                0.32076,                0.74601,               0.032149,               0.002149,               0.002149
                     71,                0.39258,                0.29833,                0.80533,                0.99252,                      1,                  0.995,                0.88647,                0.55519,                0.35662,                0.75509,               0.031109,              0.0021094,              0.0021094
                     72,                0.43441,                  0.351,                0.83871,                0.99252,                      1,                  0.995,                0.88647,                0.55519,                0.35662,                0.75509,               0.030068,              0.0020678,              0.0020678
                     73,                 0.4635,                0.36984,                0.83771,                 0.9925,                      1,                  0.995,                0.88264,                0.55717,                0.35661,                0.75216,               0.029024,              0.0020243,              0.0020243
                     74,                0.31011,                0.26704,                0.79637,                 0.9925,                      1,                  0.995,                0.88264,                0.55717,                0.35661,                0.75216,               0.027979,              0.0019788,              0.0019788
                     75,                0.35568,                0.30262,                0.80805,                0.99245,                      1,                  0.995,                 0.9093,                 0.5017,                  0.293,                  0.751,               0.026931,              0.0019313,              0.0019313
                     76,                0.33689,                0.25734,                0.81822,                0.99245,                      1,                  0.995,                 0.9093,                 0.5017,                  0.293,                  0.751,               0.025882,              0.0018818,              0.0018818
                     77,                0.35565,                 0.2858,                0.81103,                0.99223,                      1,                  0.995,                0.88582,                 0.5738,                 0.3754,                0.74636,                0.02483,              0.0018303,              0.0018303
                     78,                0.38113,                0.31743,                0.81522,                0.99223,                      1,                  0.995,                0.88582,                 0.5738,                 0.3754,                0.74636,               0.023777,              0.0017768,              0.0017768
                     79,                 0.3393,                0.29706,                0.79552,                0.99259,                      1,                  0.995,                0.90326,                0.52691,                0.31973,                0.76635,               0.022721,              0.0017214,              0.0017214
                     80,                0.38547,                 0.3106,                0.85197,                0.99259,                      1,                  0.995,                0.90326,                0.52691,                0.31973,                0.76635,               0.021664,               0.001664,               0.001664
                     81,                0.34243,                0.28185,                0.80594,                0.99247,                      1,                  0.995,                0.90367,                0.51002,                0.28613,                0.76596,               0.020605,              0.0016046,              0.0016046
                     82,                0.46378,                0.31305,                0.88248,                0.99247,                      1,                  0.995,                0.90367,                0.51002,                0.28613,                0.76596,               0.019543,              0.0015432,              0.0015432
                     83,                0.32053,                0.28722,                0.79475,                0.99236,                      1,                  0.995,                0.88975,                0.49325,                0.32526,                0.76568,                0.01848,              0.0014799,              0.0014799
                     84,                0.41258,                0.29669,                0.81699,                0.99236,                      1,                  0.995,                0.88975,                0.49325,                0.32526,                0.76568,               0.017415,              0.0014146,              0.0014146
                     85,                0.42505,                0.30928,                0.85761,                 0.9922,                      1,                  0.995,                0.90795,                0.51122,                0.29098,                0.77096,               0.016347,              0.0013473,              0.0013473
                     86,                0.32643,                0.29087,                 0.8158,                 0.9922,                      1,                  0.995,                0.90795,                0.51122,                0.29098,                0.77096,               0.015278,               0.001278,               0.001278
                     87,                0.31568,                0.27372,                0.79426,                0.99245,                      1,                  0.995,                0.90279,                0.49828,                0.28987,                0.76844,               0.014207,              0.0012067,              0.0012067
                     88,                0.34757,                0.29385,                0.84186,                0.99245,                      1,                  0.995,                0.90279,                0.49828,                0.28987,                0.76844,               0.013133,              0.0011334,              0.0011334
                     89,                0.33048,                0.28229,                0.81931,                0.99239,                      1,                  0.995,                0.89426,                0.51415,                0.27844,                0.76557,               0.012058,              0.0010582,              0.0010582
                     90,                 0.3773,                0.29785,                0.83842,                0.99239,                      1,                  0.995,                0.89426,                0.51415,                0.27844,                0.76557,               0.010981,               0.000981,               0.000981
                     91,                0.32732,                0.25251,                0.78875,                0.99231,                      1,                  0.995,                0.89755,                 0.4913,                0.26252,                0.75845,              0.0099018,             0.00090181,             0.00090181
                     92,                 0.3722,                0.27428,                 0.8055,                0.99231,                      1,                  0.995,                0.89755,                 0.4913,                0.26252,                0.75845,              0.0088206,             0.00082064,             0.00082064
                     93,                0.29855,                0.25946,                0.78746,                0.99231,                      1,                  0.995,                0.94258,                0.46466,                0.28437,                0.74987,              0.0077375,             0.00073749,             0.00073749
                     94,                0.34847,                0.25837,                0.83708,                0.99231,                      1,                  0.995,                0.94258,                0.46466,                0.28437,                0.74987,              0.0066524,             0.00065236,             0.00065236
