                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.82278,                 1.0397,                0.91651,                 0.9526,                0.88834,                0.99328,                0.71816,                 1.0048,                 1.1471,                 1.0556,               0.009604,               0.009604,               0.009604
                     13,                0.76738,                0.97136,                0.89129,                0.91238,                0.96695,                0.99051,                0.69664,                  1.096,                  1.139,                 1.1694,               0.009604,               0.009604,               0.009604
                     14,                0.80474,                 1.0715,                0.90588,                0.76436,                0.97892,                0.99476,                0.69801,                 1.0071,                 2.2253,                 1.1022,               0.009571,               0.009571,               0.009571
                     15,                0.72894,                0.89999,                0.90419,                0.97946,                      1,                  0.995,                0.71019,                 0.9717,                 2.0905,                 1.0587,               0.009538,               0.009538,               0.009538
                     16,                0.74171,                0.77453,                0.88847,                 0.9052,                0.99678,                  0.995,                0.75435,                0.94238,                 1.4537,                 1.0568,               0.009505,               0.009505,               0.009505
                     17,                0.70494,                0.70493,                0.87572,                0.99004,                      1,                  0.995,                 0.7327,                0.90609,                 1.7196,                  1.053,               0.009472,               0.009472,               0.009472
                     18,                0.69398,                0.67056,                0.85593,                0.97514,                      1,                  0.995,                0.73675,                 1.0143,                 1.4971,                 1.1476,               0.009439,               0.009439,               0.009439
                     19,                0.68087,                0.66531,                0.89174,                      1,                0.99167,                  0.995,                0.80299,                 0.7968,                 1.6824,                0.98191,               0.009406,               0.009406,               0.009406
                     20,                0.66843,                0.63316,                0.87735,                0.99712,                      1,                  0.995,                 0.7983,                0.83167,                 1.2366,                 1.0264,               0.009373,               0.009373,               0.009373
                     21,                0.64104,                0.62228,                0.86579,                0.99798,                      1,                  0.995,                0.82953,                0.68328,                 0.9911,                0.88472,                0.00934,                0.00934,                0.00934
                     22,                0.60964,                0.56696,                0.87416,                0.99737,                      1,                  0.995,                0.82705,                0.66829,                 1.0249,                 0.8727,               0.009307,               0.009307,               0.009307
                     23,                0.58114,                0.54111,                0.85914,                 0.9984,                      1,                  0.995,                0.82099,                 0.7013,                0.90335,                0.88695,               0.009274,               0.009274,               0.009274
                     24,                0.55232,                 0.5463,                 0.8314,                0.99831,                      1,                  0.995,                0.72019,                0.91327,                0.96215,                 1.0115,               0.009241,               0.009241,               0.009241
                     25,                0.63448,                 0.5512,                0.88215,                0.99221,                      1,                  0.995,                0.81429,                0.64416,                0.85752,                 0.8792,               0.009208,               0.009208,               0.009208
                     26,                0.55777,                0.51191,                0.82048,                0.99861,                      1,                  0.995,                0.81279,                0.69739,                0.71031,                0.90167,               0.009175,               0.009175,               0.009175
                     27,                0.55757,                0.51765,                0.83117,                0.99474,                      1,                  0.995,                0.83231,                0.67455,                0.90475,                 0.8534,               0.009142,               0.009142,               0.009142
                     28,                0.56165,                 0.4871,                0.83772,                0.99797,                      1,                  0.995,                0.84931,                0.61539,                0.77475,                0.83975,               0.009109,               0.009109,               0.009109
                     29,                0.53173,                  0.464,                0.82158,                0.99891,                      1,                  0.995,                0.89159,                0.53442,                 0.6278,                0.81158,               0.009076,               0.009076,               0.009076
                     30,                0.51592,                0.46145,                0.84407,                0.99874,                      1,                  0.995,                0.88869,                0.50349,                0.53456,                0.80926,               0.009043,               0.009043,               0.009043
                     31,                0.49489,                0.44108,                0.83714,                0.99828,                      1,                  0.995,                0.86389,                0.59969,                0.57915,                0.83435,                0.00901,                0.00901,                0.00901
                     32,                0.51218,                0.45142,                0.84728,                0.99765,                      1,                  0.995,                0.85005,                0.56884,                0.57491,                 0.8482,               0.008977,               0.008977,               0.008977
                     33,                0.52487,                0.47115,                0.83725,                0.99852,                      1,                  0.995,                0.87987,                0.53909,                0.44188,                0.83154,               0.008944,               0.008944,               0.008944
                     34,                0.49867,                0.47945,                0.84021,                0.99817,                      1,                  0.995,                0.89726,                0.52359,                0.49303,                0.81037,               0.008911,               0.008911,               0.008911
                     35,                0.44966,                0.44138,                 0.8119,                0.89982,                0.97463,                  0.995,                0.89796,                 0.5023,                0.63712,                0.80959,               0.008878,               0.008878,               0.008878
                     36,                0.46504,                0.45763,                 0.8022,                0.99881,                      1,                  0.995,                0.88179,                0.52585,                0.57227,                0.80991,               0.008845,               0.008845,               0.008845
                     37,                0.46725,                0.44704,                 0.8121,                0.99908,                      1,                  0.995,                0.89834,                 0.5377,                 0.4769,                0.81067,               0.008812,               0.008812,               0.008812
                     38,                0.50641,                0.42787,                0.83839,                0.99849,                      1,                  0.995,                0.86817,                 0.5227,                0.51078,                0.80896,               0.008779,               0.008779,               0.008779
                     39,                0.47226,                0.39956,                0.80947,                0.99861,                      1,                  0.995,                0.88831,                0.52992,                0.56096,                0.82049,               0.008746,               0.008746,               0.008746
                     40,                 0.4378,                0.38831,                0.81185,                0.99875,                      1,                  0.995,                 0.8792,                0.54679,                0.56302,                0.81817,               0.008713,               0.008713,               0.008713
                     41,                0.45695,                0.40417,                0.81396,                0.99863,                      1,                  0.995,                0.88715,                0.55246,                0.47179,                0.82194,                0.00868,                0.00868,                0.00868
                     42,                0.42746,                0.37294,                0.80098,                0.99889,                      1,                  0.995,                0.89683,                 0.5017,                0.40461,                0.80274,               0.008647,               0.008647,               0.008647
                     43,                0.45681,                 0.4108,                0.80586,                0.99802,                      1,                  0.995,                0.87781,                0.55859,                0.47374,                0.84257,               0.008614,               0.008614,               0.008614
                     44,                0.44968,                0.39327,                0.84474,                0.99763,                      1,                  0.995,                 0.8628,                0.58583,                0.42395,                0.84826,               0.008581,               0.008581,               0.008581
                     45,                0.45616,                0.38938,                0.80941,                 0.9977,                      1,                  0.995,                0.87662,                0.51047,                0.43808,                0.81911,               0.008548,               0.008548,               0.008548
                     46,                0.44456,                0.40184,                0.83833,                0.99884,                      1,                  0.995,                0.83623,                0.68728,                0.44393,                0.88306,               0.008515,               0.008515,               0.008515
                     47,                0.45696,                0.41365,                0.82234,                0.99717,                      1,                  0.995,                0.90688,                0.46624,                0.39307,                 0.8087,               0.008482,               0.008482,               0.008482
                     48,                0.44945,                0.39933,                0.82131,                0.99812,                      1,                  0.995,                0.88513,                0.54196,                 0.4028,                0.82135,               0.008449,               0.008449,               0.008449
                     49,                0.46191,                0.37536,                0.83541,                0.99783,                      1,                  0.995,                0.89454,                0.49267,                0.47882,                0.81403,               0.008416,               0.008416,               0.008416
                     50,                0.44755,                0.36743,                0.83091,                 0.9979,                      1,                  0.995,                0.86981,                0.58635,                0.45671,                0.84677,               0.008383,               0.008383,               0.008383
                     51,                0.41815,                0.37365,                0.78987,                0.99896,                      1,                  0.995,                0.89146,                0.51598,                0.41668,                0.82465,                0.00835,                0.00835,                0.00835
                     52,                0.42685,                0.35122,                0.81791,                0.99846,                      1,                  0.995,                0.88269,                0.53281,                 0.3745,                0.84659,               0.008317,               0.008317,               0.008317
                     53,                0.41678,                0.34987,                0.80453,                0.99873,                      1,                  0.995,                0.88146,                0.53005,                0.38057,                0.82048,               0.008284,               0.008284,               0.008284
                     54,                0.43001,                0.34235,                  0.796,                0.99871,                      1,                  0.995,                0.86974,                0.54727,                0.37731,                0.82156,               0.008251,               0.008251,               0.008251
                     55,                0.44314,                0.34388,                0.82859,                0.99893,                      1,                  0.995,                0.89601,                0.50455,                0.38202,                0.81675,               0.008218,               0.008218,               0.008218
                     56,                0.42781,                0.34311,                0.81041,                0.99855,                      1,                  0.995,                0.91038,                0.47103,                 0.3769,                0.79476,               0.008185,               0.008185,               0.008185
                     57,                0.41328,                0.32628,                0.79472,                0.99875,                      1,                  0.995,                0.90604,                0.44363,                0.35156,                0.79254,               0.008152,               0.008152,               0.008152
                     58,                0.39152,                0.32478,                0.80027,                0.99885,                      1,                  0.995,                0.92056,                0.40752,                 0.3152,                0.78498,               0.008119,               0.008119,               0.008119
                     59,                0.39831,                0.33392,                0.80489,                0.99741,                      1,                  0.995,                0.87771,                0.52397,                0.36094,                0.81726,               0.008086,               0.008086,               0.008086
                     60,                0.40269,                0.34282,                0.82085,                0.99852,                      1,                  0.995,                0.89635,                0.46417,                0.39028,                0.79525,               0.008053,               0.008053,               0.008053
                     61,                0.38705,                0.33394,                0.81504,                 0.9985,                      1,                  0.995,                0.89995,                0.47647,                0.35229,                0.79896,                0.00802,                0.00802,                0.00802
                     62,                0.39415,                0.32745,                0.80451,                0.99863,                      1,                  0.995,                0.91445,                 0.4303,                0.33979,                0.79063,               0.007987,               0.007987,               0.007987
                     63,                0.39333,                0.33116,                0.81309,                0.99859,                      1,                  0.995,                0.88873,                0.48319,                 0.3447,                0.79475,               0.007954,               0.007954,               0.007954
                     64,                0.45674,                0.34617,                0.81783,                0.99775,                      1,                  0.995,                0.90746,                0.40729,                0.34119,                0.77941,               0.007921,               0.007921,               0.007921
                     65,                0.39002,                0.31673,                0.82051,                 0.9981,                      1,                  0.995,                0.93221,                0.39994,                0.31522,                0.78243,               0.007888,               0.007888,               0.007888
                     66,                0.37853,                0.32466,                0.80893,                 0.9945,                      1,                  0.995,                0.91189,                0.48035,                0.37782,                0.79879,               0.007855,               0.007855,               0.007855
                     67,                0.40436,                0.32255,                0.82201,                0.99882,                      1,                  0.995,                0.87004,                0.57469,                0.38116,                0.81591,               0.007822,               0.007822,               0.007822
                     68,                0.39781,                 0.3324,                0.80377,                0.99853,                      1,                  0.995,                0.90837,                0.50903,                0.36405,                0.80372,               0.007789,               0.007789,               0.007789
                     69,                0.42834,                0.34132,                 0.8177,                0.99832,                      1,                  0.995,                0.93048,                0.40691,                0.34007,                0.78147,               0.007756,               0.007756,               0.007756
                     70,                0.39809,                0.32844,                 0.8164,                0.99883,                      1,                  0.995,                0.92962,                0.40892,                  0.323,                0.78484,               0.007723,               0.007723,               0.007723
                     71,                0.37975,                0.31906,                0.80691,                0.99841,                      1,                  0.995,                0.92233,                0.39409,                0.30325,                0.78805,                0.00769,                0.00769,                0.00769
                     72,                0.37267,                 0.3225,                0.81334,                0.99854,                      1,                  0.995,                0.90382,                0.43267,                0.33036,                0.79608,               0.007657,               0.007657,               0.007657
                     73,                0.34202,                0.30043,                0.79562,                0.99867,                      1,                  0.995,                0.92021,                0.40519,                0.30109,                0.78563,               0.007624,               0.007624,               0.007624
                     74,                0.36336,                0.30117,                0.79904,                0.99897,                      1,                  0.995,                0.93282,                0.40123,                0.28895,                0.79416,               0.007591,               0.007591,               0.007591
                     75,                0.34718,                0.30019,                0.79424,                0.99901,                      1,                  0.995,                0.92179,                0.36291,                0.28631,                0.78284,               0.007558,               0.007558,               0.007558
                     76,                0.35861,                0.30109,                0.79471,                0.99878,                      1,                  0.995,                0.92751,                0.37193,                 0.3244,                0.78347,               0.007525,               0.007525,               0.007525
                     77,                0.37549,                0.32785,                 0.7805,                0.99887,                      1,                  0.995,                0.92094,                 0.4099,                0.31598,                0.79553,               0.007492,               0.007492,               0.007492
                     78,                0.35608,                0.29754,                0.80286,                0.99767,                      1,                  0.995,                0.91339,                0.41723,                0.32538,                 0.7892,               0.007459,               0.007459,               0.007459
                     79,                 0.3501,                0.30134,                0.79306,                0.99846,                      1,                  0.995,                0.87345,                0.56495,                0.36352,                0.81069,               0.007426,               0.007426,               0.007426
                     80,                0.39455,                0.33494,                0.80231,                0.99892,                      1,                  0.995,                0.91803,                0.41772,                0.32036,                0.78334,               0.007393,               0.007393,               0.007393
                     81,                0.34923,                0.30264,                0.79186,                 0.9986,                      1,                  0.995,                0.92559,                0.43107,                0.31955,                0.78471,                0.00736,                0.00736,                0.00736
                     82,                0.32976,                0.29439,                0.77461,                 0.9988,                      1,                  0.995,                0.92949,                0.41692,                0.32752,                0.77955,               0.007327,               0.007327,               0.007327
                     83,                 0.3432,                0.28982,                0.80052,                0.99877,                      1,                  0.995,                0.92583,                0.41556,                0.31772,                0.78546,               0.007294,               0.007294,               0.007294
                     84,                0.34657,                0.29477,                0.80125,                0.99895,                      1,                  0.995,                0.90629,                0.45127,                 0.3329,                 0.7899,               0.007261,               0.007261,               0.007261
                     85,                0.35494,                0.28938,                0.78938,                0.99847,                      1,                  0.995,                 0.9302,                0.39171,                0.30357,                0.77153,               0.007228,               0.007228,               0.007228
                     86,                0.33171,                0.27979,                0.77118,                0.99893,                      1,                  0.995,                0.93902,                 0.4045,                0.34339,                0.78418,               0.007195,               0.007195,               0.007195
                     87,                0.35306,                0.29012,                0.78568,                0.99892,                      1,                  0.995,                0.92968,                0.39673,                0.29839,                0.77954,               0.007162,               0.007162,               0.007162
                     88,                0.35174,                0.28771,                0.79496,                0.99888,                      1,                  0.995,                0.91745,                0.39941,                0.30059,                0.79075,               0.007129,               0.007129,               0.007129
                     89,                0.33564,                0.28203,                0.78657,                0.99906,                      1,                  0.995,                0.93262,                0.39231,                0.28579,                0.78746,               0.007096,               0.007096,               0.007096
                     90,                0.33772,                0.29303,                0.78329,                0.99888,                      1,                  0.995,                0.91881,                0.45618,                0.32966,                0.80432,               0.007063,               0.007063,               0.007063
                     91,                0.38926,                0.30249,                0.80386,                0.99837,                      1,                  0.995,                0.93016,                0.40778,                0.29884,                0.79843,                0.00703,                0.00703,                0.00703
                     92,                0.35055,                0.28058,                0.80285,                0.99904,                      1,                  0.995,                0.93609,                0.35238,                0.28325,                0.77852,               0.006997,               0.006997,               0.006997
                     93,                0.34138,                0.27588,                0.80093,                0.99888,                      1,                  0.995,                0.93295,                0.37608,                0.29375,                0.78135,               0.006964,               0.006964,               0.006964
                     94,                0.33757,                0.27625,                 0.7918,                0.99909,                      1,                  0.995,                0.94509,                0.36721,                0.30857,                0.77943,               0.006931,               0.006931,               0.006931
                     95,                0.33004,                0.28775,                 0.8006,                0.99874,                      1,                  0.995,                 0.9446,                0.36603,                0.29568,                0.77706,               0.006898,               0.006898,               0.006898
                     96,                0.32936,                0.28305,                0.80746,                0.99902,                      1,                  0.995,                0.91831,                0.42685,                0.29183,                0.79001,               0.006865,               0.006865,               0.006865
                     97,                0.34632,                0.27818,                0.80757,                0.99873,                      1,                  0.995,                0.91152,                0.42577,                 0.3098,                0.79568,               0.006832,               0.006832,               0.006832
                     98,                0.33158,                0.28855,                0.80931,                0.99904,                      1,                  0.995,                0.95043,                0.33439,                0.27573,                0.76981,               0.006799,               0.006799,               0.006799
                     99,                0.33776,                0.27162,                0.79538,                0.99906,                      1,                  0.995,                0.93534,                0.37012,                0.27868,                0.78038,               0.006766,               0.006766,               0.006766
                    100,                0.32178,                0.27741,                0.80027,                0.99852,                      1,                  0.995,                0.93883,                0.36017,                 0.2881,                0.77805,               0.006733,               0.006733,               0.006733
                    101,                0.31569,                  0.268,                0.79623,                0.99869,                      1,                  0.995,                0.94841,                0.35508,                0.29532,                0.77481,                 0.0067,                 0.0067,                 0.0067
                    102,                0.31422,                0.26863,                 0.7905,                0.99884,                      1,                  0.995,                0.92243,                0.42125,                0.29839,                0.78926,               0.006667,               0.006667,               0.006667
                    103,                0.33033,                0.27796,                   0.81,                0.99888,                      1,                  0.995,                0.93592,                0.38271,                0.30508,                0.77816,               0.006634,               0.006634,               0.006634
                    104,                0.32624,                0.26793,                0.80112,                0.99859,                      1,                  0.995,                 0.9398,                 0.3759,                 0.2885,                0.78711,               0.006601,               0.006601,               0.006601
                    105,                0.32701,                0.27043,                0.79028,                0.99888,                      1,                  0.995,                0.95868,                0.36187,                0.29056,                  0.776,               0.006568,               0.006568,               0.006568
                    106,                0.32432,                0.26939,                0.78583,                0.99907,                      1,                  0.995,                0.93534,                0.34993,                0.27283,                0.76757,               0.006535,               0.006535,               0.006535
                    107,                0.29128,                0.25513,                 0.7976,                0.99897,                      1,                  0.995,                0.93688,                0.36416,                0.28178,                0.77084,               0.006502,               0.006502,               0.006502
                    108,                0.29323,                0.24305,                 0.7866,                0.99892,                      1,                  0.995,                0.93873,                0.36244,                0.29888,                0.77724,               0.006469,               0.006469,               0.006469
                    109,                0.33915,                0.26576,                0.78622,                0.99872,                      1,                  0.995,                 0.9424,                0.36383,                0.28094,                0.77388,               0.006436,               0.006436,               0.006436
                    110,                0.32903,                 0.2674,                0.78919,                0.99911,                      1,                  0.995,                 0.9405,                0.34982,                0.27331,                 0.7697,               0.006403,               0.006403,               0.006403
                    111,                0.30165,                0.25318,                0.78344,                0.99886,                      1,                  0.995,                0.95878,                0.31758,                0.26211,                0.76434,                0.00637,                0.00637,                0.00637
                    112,                 0.2837,                0.24596,                 0.7832,                 0.9988,                      1,                  0.995,                0.93943,                0.37845,                0.29232,                0.77041,               0.006337,               0.006337,               0.006337
                    113,                0.29824,                0.27905,                0.77138,                 0.9989,                      1,                  0.995,                0.94911,                0.36072,                0.31455,                0.76327,               0.006304,               0.006304,               0.006304
                    114,                0.30684,                 0.2718,                0.79135,                0.99858,                      1,                  0.995,                0.93473,                0.36264,                0.28225,                 0.7655,               0.006271,               0.006271,               0.006271
                    115,                0.29991,                0.27528,                0.79123,                0.99909,                      1,                  0.995,                0.94516,                0.36739,                0.27743,                0.77147,               0.006238,               0.006238,               0.006238
                    116,                0.32617,                0.26781,                0.77063,                0.99897,                      1,                  0.995,                0.94062,                0.34501,                 0.2789,                0.77037,               0.006205,               0.006205,               0.006205
                    117,                0.29224,                0.25632,                0.79015,                0.99884,                      1,                  0.995,                 0.9454,                0.34663,                0.26583,                0.77543,               0.006172,               0.006172,               0.006172
                    118,                0.28838,                  0.261,                0.78502,                0.99851,                      1,                  0.995,                0.91024,                0.41164,                0.27315,                0.79016,               0.006139,               0.006139,               0.006139
                    119,                0.30787,                0.26933,                0.78749,                0.99881,                      1,                  0.995,                0.92288,                0.39253,                0.27958,                0.79156,               0.006106,               0.006106,               0.006106
                    120,                 0.3033,                0.25884,                0.76883,                0.99911,                      1,                  0.995,                0.95918,                0.35772,                0.29602,                  0.782,               0.006073,               0.006073,               0.006073
                    121,                0.28842,                0.25511,                0.76528,                0.99894,                      1,                  0.995,                0.92127,                 0.4015,                0.28035,                0.79629,                0.00604,                0.00604,                0.00604
                    122,                0.32598,                 0.2709,                0.79972,                0.99905,                      1,                  0.995,                0.93541,                0.37647,                0.27003,                 0.7825,               0.006007,               0.006007,               0.006007
                    123,                 0.2995,                0.26769,                0.78721,                0.99882,                      1,                  0.995,                0.94008,                0.34749,                0.28807,                0.77098,               0.005974,               0.005974,               0.005974
                    124,                0.30502,                0.25683,                0.77235,                0.99894,                      1,                  0.995,                0.95005,                 0.3463,                 0.2795,                0.77783,               0.005941,               0.005941,               0.005941
                    125,                0.29942,                0.25412,                0.76779,                0.99905,                      1,                  0.995,                0.94252,                0.35867,                0.26807,                0.77878,               0.005908,               0.005908,               0.005908
                    126,                0.28701,                0.25299,                0.79155,                0.99761,                      1,                  0.995,                0.94536,                0.35576,                 0.2606,                0.77534,               0.005875,               0.005875,               0.005875
                    127,                0.27609,                0.24243,                0.79274,                0.99883,                      1,                  0.995,                0.93949,                0.38942,                0.28896,                0.78495,               0.005842,               0.005842,               0.005842
                    128,                0.28379,                0.26635,                0.79017,                0.99901,                      1,                  0.995,                0.97155,                0.32366,                0.27785,                0.76661,               0.005809,               0.005809,               0.005809
                    129,                0.29507,                0.26162,                0.77189,                0.99885,                      1,                  0.995,                0.95152,                0.37345,                0.27662,                0.78385,               0.005776,               0.005776,               0.005776
                    130,                 0.2966,                0.25447,                0.77814,                0.99876,                      1,                  0.995,                0.96239,                 0.3327,                 0.2616,                0.77426,               0.005743,               0.005743,               0.005743
                    131,                0.28341,                0.24006,                0.79163,                0.99856,                      1,                  0.995,                0.95073,                0.34316,                0.27156,                0.77613,                0.00571,                0.00571,                0.00571
                    132,                0.29947,                0.25031,                0.77609,                0.99884,                      1,                  0.995,                0.93311,                0.39613,                0.28587,                0.78764,               0.005677,               0.005677,               0.005677
                    133,                0.28509,                 0.2549,                0.78276,                0.99877,                      1,                  0.995,                0.94766,                0.35787,                0.27558,                0.77983,               0.005644,               0.005644,               0.005644
                    134,                0.28519,                0.24349,                0.78034,                0.99893,                      1,                  0.995,                0.94053,                0.37935,                0.27236,                0.78915,               0.005611,               0.005611,               0.005611
                    135,                0.27132,                0.23876,                0.80046,                 0.9988,                      1,                  0.995,                 0.9472,                0.36741,                 0.2643,                0.78498,               0.005578,               0.005578,               0.005578
                    136,                0.28259,                0.24391,                0.80871,                 0.9989,                      1,                  0.995,                 0.9581,                0.32663,                0.24772,                0.77557,               0.005545,               0.005545,               0.005545
                    137,                0.27641,                0.23679,                 0.7717,                0.99891,                      1,                  0.995,                0.94782,                0.34954,                0.25287,                0.77403,               0.005512,               0.005512,               0.005512
                    138,                0.27021,                0.23663,                0.79025,                0.99892,                      1,                  0.995,                0.95165,                0.34315,                0.27282,                0.77122,               0.005479,               0.005479,               0.005479
                    139,                0.27603,                0.23576,                0.78421,                0.99878,                      1,                  0.995,                 0.9333,                0.36845,                 0.2693,                0.78168,               0.005446,               0.005446,               0.005446
                    140,                0.29754,                0.24565,                0.78436,                0.99881,                      1,                  0.995,                0.96983,                0.31496,                0.24474,                0.76691,               0.005413,               0.005413,               0.005413
                    141,                0.27092,                0.23178,                0.76799,                0.99894,                      1,                  0.995,                0.95298,                0.33432,                0.25701,                0.77314,                0.00538,                0.00538,                0.00538
                    142,                0.27463,                 0.2318,                0.77497,                0.99887,                      1,                  0.995,                0.93969,                0.36855,                0.26317,                0.78037,               0.005347,               0.005347,               0.005347
                    143,                0.30643,                0.25741,                0.77568,                0.99888,                      1,                  0.995,                0.94354,                0.36431,                0.26321,                0.77844,               0.005314,               0.005314,               0.005314
                    144,                 0.2752,                0.24012,                0.78062,                0.99862,                      1,                  0.995,                 0.9633,                0.32906,                0.25062,                0.77183,               0.005281,               0.005281,               0.005281
                    145,                0.27742,                0.23242,                0.77533,                0.99892,                      1,                  0.995,                0.93117,                0.38816,                0.26946,                 0.7784,               0.005248,               0.005248,               0.005248
                    146,                 0.2799,                0.23926,                0.80318,                0.99862,                      1,                  0.995,                0.94369,                0.34712,                0.25699,                0.77268,               0.005215,               0.005215,               0.005215
                    147,                0.29471,                0.25002,                0.78456,                0.99861,                      1,                  0.995,                0.94305,                0.34657,                  0.252,                0.78007,               0.005182,               0.005182,               0.005182
                    148,                0.26219,                0.23532,                0.77704,                0.99851,                      1,                  0.995,                 0.9511,                0.33449,                0.24828,                0.77443,               0.005149,               0.005149,               0.005149
                    149,                0.28393,                0.23348,                0.80029,                0.99829,                      1,                  0.995,                0.95357,                0.33163,                0.24131,                0.76991,               0.005116,               0.005116,               0.005116
                    150,                0.27583,                0.22942,                0.78602,                0.99895,                      1,                  0.995,                0.93989,                0.33939,                0.25316,                0.77185,               0.005083,               0.005083,               0.005083
                    151,                0.25827,                0.23036,                0.77943,                0.99857,                      1,                  0.995,                0.94966,                0.33031,                0.24613,                0.77101,                0.00505,                0.00505,                0.00505
                    152,                0.27522,                0.22726,                0.78274,                0.99888,                      1,                  0.995,                 0.9403,                0.36641,                0.26452,                0.77644,               0.005017,               0.005017,               0.005017
                    153,                0.29762,                0.24029,                0.78422,                0.99905,                      1,                  0.995,                0.95404,                0.32803,                 0.2507,                0.76395,               0.004984,               0.004984,               0.004984
                    154,                0.26014,                0.22404,                0.76965,                0.99879,                      1,                  0.995,                0.95802,                0.32849,                0.25397,                 0.7718,               0.004951,               0.004951,               0.004951
                    155,                0.26993,                0.23789,                0.77375,                0.99849,                      1,                  0.995,                0.94148,                0.37048,                0.26068,                0.78174,               0.004918,               0.004918,               0.004918
                    156,                0.28307,                0.23318,                0.78626,                0.99839,                      1,                  0.995,                0.94602,                0.36064,                 0.2675,                0.76973,               0.004885,               0.004885,               0.004885
                    157,                0.26204,                0.22475,                0.76168,                0.99861,                      1,                  0.995,                0.95533,                0.32248,                0.24224,                0.76111,               0.004852,               0.004852,               0.004852
                    158,                0.25301,                0.22588,                0.79467,                0.99907,                      1,                  0.995,                0.95025,                0.32636,                0.24634,                0.76195,               0.004819,               0.004819,               0.004819
                    159,                0.28155,                0.23531,                0.79108,                0.99873,                      1,                  0.995,                0.94868,                0.31955,                0.24265,                0.76192,               0.004786,               0.004786,               0.004786
                    160,                0.24299,                0.21786,                0.77966,                0.99899,                      1,                  0.995,                0.96839,                0.30529,                0.23794,                0.76397,               0.004753,               0.004753,               0.004753
                    161,                0.27908,                0.22395,                0.78364,                0.99887,                      1,                  0.995,                0.95976,                0.32758,                0.24069,                0.76587,                0.00472,                0.00472,                0.00472
                    162,                0.25175,                0.21049,                0.75495,                0.99882,                      1,                  0.995,                0.95338,                0.32213,                0.24499,                0.76542,               0.004687,               0.004687,               0.004687
                    163,                0.25119,                0.21421,                 0.7582,                0.99911,                      1,                  0.995,                0.96345,                0.31383,                0.23923,                0.76391,               0.004654,               0.004654,               0.004654
                    164,                0.26883,                0.22282,                0.77754,                0.99887,                      1,                  0.995,                0.95247,                0.35273,                0.24374,                0.77016,               0.004621,               0.004621,               0.004621
                    165,                0.24355,                0.21386,                 0.7526,                0.99888,                      1,                  0.995,                0.96402,                0.31446,                0.25067,                 0.7592,               0.004588,               0.004588,               0.004588
                    166,                0.25091,                0.21087,                0.78925,                0.99905,                      1,                  0.995,                0.94521,                0.34342,                0.24209,                0.76728,               0.004555,               0.004555,               0.004555
                    167,                0.25629,                0.21187,                0.76084,                0.99874,                      1,                  0.995,                0.95197,                0.32493,                0.24857,                0.76607,               0.004522,               0.004522,               0.004522
