                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.53152,                0.39154,                0.85272,                0.99825,                      1,                  0.995,                0.84047,                0.59187,                0.54658,                0.85663,               0.008119,               0.008119,               0.008119
                     21,                0.53554,                0.38767,                0.86239,                0.99893,                      1,                  0.995,                0.86194,                0.56831,                0.43453,                0.83427,                0.00802,                0.00802,                0.00802
                     22,                0.48343,                0.36234,                0.83797,                0.99891,                      1,                  0.995,                0.88349,                0.52047,                0.54313,                0.82316,               0.007921,               0.007921,               0.007921
                     23,                0.50877,                0.36977,                0.84291,                0.99866,                      1,                  0.995,                0.84001,                0.57279,                0.47149,                0.84327,               0.007822,               0.007822,               0.007822
                     24,                0.49545,                0.36615,                0.84182,                0.99905,                      1,                  0.995,                0.89082,                0.50837,                0.35452,                 0.8172,               0.007723,               0.007723,               0.007723
                     25,                0.48913,                0.37655,                 0.8373,                0.99865,                      1,                  0.995,                0.84838,                0.53025,                  0.409,                0.83637,               0.007624,               0.007624,               0.007624
                     26,                0.47685,                0.35584,                0.83539,                0.99858,                      1,                  0.995,                0.87413,                0.57067,                0.41552,                  0.827,               0.007525,               0.007525,               0.007525
                     27,                0.50168,                 0.3489,                0.83153,                0.99653,                      1,                  0.995,                0.87029,                0.53608,                0.42017,                0.81384,               0.007426,               0.007426,               0.007426
                     28,                0.47239,                0.34258,                0.82212,                0.99627,                      1,                  0.995,                0.88857,                0.50874,                0.36247,                0.81005,               0.007327,               0.007327,               0.007327
                     29,                0.44006,                0.32739,                0.81659,                0.99897,                      1,                  0.995,                0.89824,                0.51619,                0.36004,                  0.807,               0.007228,               0.007228,               0.007228
                     30,                0.46387,                0.32517,                0.84162,                0.99766,                      1,                  0.995,                0.89784,                0.48311,                0.34532,                 0.7956,               0.007129,               0.007129,               0.007129
                     31,                0.44721,                 0.3121,                0.82118,                 0.9989,                      1,                  0.995,                0.90213,                0.46617,                0.33628,                0.79438,                0.00703,                0.00703,                0.00703
                     32,                0.42368,                0.31494,                0.81578,                 0.9961,                      1,                  0.995,                0.93509,                0.41821,                0.35484,                0.77247,               0.006931,               0.006931,               0.006931
                     33,                0.44442,                0.33161,                0.83245,                 0.9986,                      1,                  0.995,                0.91641,                 0.4323,                0.34125,                0.78603,               0.006832,               0.006832,               0.006832
                     34,                  0.415,                0.31959,                0.82525,                0.99907,                      1,                  0.995,                0.91825,                0.44256,                0.33095,                0.78806,               0.006733,               0.006733,               0.006733
                     35,                0.42245,                 0.3119,                0.83245,                0.99906,                      1,                  0.995,                0.90983,                0.47478,                0.33673,                0.79305,               0.006634,               0.006634,               0.006634
                     36,                0.42063,                0.31671,                0.83502,                0.99903,                      1,                  0.995,                0.86589,                0.52607,                0.39993,                0.81432,               0.006535,               0.006535,               0.006535
                     37,                0.40896,                0.31406,                0.81354,                0.99903,                      1,                  0.995,                0.91053,                0.50584,                0.38697,                0.80337,               0.006436,               0.006436,               0.006436
                     38,                0.40913,                0.31489,                0.82412,                  0.999,                      1,                  0.995,                0.92611,                0.44521,                0.37311,                0.79008,               0.006337,               0.006337,               0.006337
                     39,                0.40886,                 0.3064,                0.84088,                0.99901,                      1,                  0.995,                0.89915,                0.49695,                0.34967,                0.81169,               0.006238,               0.006238,               0.006238
                     40,                0.41136,                0.29956,                0.81533,                0.99897,                      1,                  0.995,                0.90779,                0.47649,                0.32908,                0.80294,               0.006139,               0.006139,               0.006139
                     41,                 0.3747,                0.28565,                 0.8162,                0.99902,                      1,                  0.995,                0.92027,                0.44942,                0.33308,                0.80179,                0.00604,                0.00604,                0.00604
                     42,                0.38953,                0.29636,                0.81249,                0.99909,                      1,                  0.995,                0.91444,                0.44995,                0.33101,                0.79984,               0.005941,               0.005941,               0.005941
                     43,                0.37961,                0.28766,                0.82297,                0.99906,                      1,                  0.995,                 0.8979,                0.44872,                0.32262,                0.79661,               0.005842,               0.005842,               0.005842
                     44,                0.37247,                0.28161,                0.80709,                0.99886,                      1,                  0.995,                0.89673,                0.45083,                0.31324,                0.79731,               0.005743,               0.005743,               0.005743
                     45,                0.37146,                0.26913,                 0.8215,                0.99882,                      1,                  0.995,                0.91979,                0.47209,                 0.3193,                0.80012,               0.005644,               0.005644,               0.005644
                     46,                 0.3968,                0.28333,                0.81411,                0.99879,                      1,                  0.995,                0.89628,                0.51548,                0.32144,                0.80341,               0.005545,               0.005545,               0.005545
                     47,                0.35109,                0.28386,                0.81712,                0.99887,                      1,                  0.995,                0.91631,                 0.4447,                 0.3082,                0.78884,               0.005446,               0.005446,               0.005446
                     48,                0.39059,                0.28624,                0.82063,                0.99872,                      1,                  0.995,                0.92349,                0.45453,                 0.3104,                0.78481,               0.005347,               0.005347,               0.005347
                     49,                0.36609,                0.28071,                0.80382,                0.99901,                      1,                  0.995,                0.90654,                0.45836,                0.30344,                0.78828,               0.005248,               0.005248,               0.005248
                     50,                 0.3588,                 0.2726,                0.81293,                0.99908,                      1,                  0.995,                0.93864,                0.39447,                0.28446,                0.78702,               0.005149,               0.005149,               0.005149
                     51,                0.35167,                0.26455,                0.81818,                 0.9991,                      1,                  0.995,                0.91923,                0.41535,                0.32464,                0.78391,                0.00505,                0.00505,                0.00505
                     52,                0.35233,                0.26426,                0.80776,                0.99909,                      1,                  0.995,                0.92058,                0.45908,                0.29528,                 0.8043,               0.004951,               0.004951,               0.004951
                     53,                0.34432,                0.26564,                0.79261,                0.99908,                      1,                  0.995,                0.94833,                0.43872,                0.30186,                0.79447,               0.004852,               0.004852,               0.004852
                     54,                0.33132,                0.25723,                0.81004,                0.99906,                      1,                  0.995,                0.94914,                0.40565,                0.28395,                 0.7752,               0.004753,               0.004753,               0.004753
                     55,                0.34033,                0.26384,                0.80871,                 0.9991,                      1,                  0.995,                0.96042,                0.38462,                0.29434,                0.77964,               0.004654,               0.004654,               0.004654
                     56,                0.36126,                0.26223,                0.81369,                0.99908,                      1,                  0.995,                0.95336,                0.37528,                0.28691,                0.78734,               0.004555,               0.004555,               0.004555
                     57,                0.36172,                0.26616,                0.82337,                0.99908,                      1,                  0.995,                0.95023,                0.40037,                0.30277,                0.79438,               0.004456,               0.004456,               0.004456
                     58,                0.34333,                0.26362,                0.80367,                0.99906,                      1,                  0.995,                0.94622,                0.40484,                0.30691,                 0.7889,               0.004357,               0.004357,               0.004357
                     59,                0.32048,                 0.2491,                 0.8087,                0.99914,                      1,                  0.995,                0.90797,                0.43928,                0.28468,                0.79712,               0.004258,               0.004258,               0.004258
                     60,                0.33442,                 0.2557,                 0.8114,                 0.9991,                      1,                  0.995,                0.91286,                0.41392,                0.29423,                0.78232,               0.004159,               0.004159,               0.004159
                     61,                0.30985,                0.25592,                0.80177,                0.99909,                      1,                  0.995,                0.94568,                0.39998,                 0.2813,                 0.7746,                0.00406,                0.00406,                0.00406
                     62,                0.32482,                0.25253,                0.79817,                0.99909,                      1,                  0.995,                0.93572,                0.42487,                0.29953,                0.78472,               0.003961,               0.003961,               0.003961
                     63,                0.31071,                0.24333,                0.79457,                0.99908,                      1,                  0.995,                0.94211,                0.42407,                0.27085,                0.78542,               0.003862,               0.003862,               0.003862
                     64,                0.30091,                0.23635,                0.80693,                0.99902,                      1,                  0.995,                0.94397,                0.39599,                0.26611,                0.78343,               0.003763,               0.003763,               0.003763
                     65,                0.32216,                0.23968,                0.81113,                0.99905,                      1,                  0.995,                0.94092,                 0.4014,                 0.2741,                0.77674,               0.003664,               0.003664,               0.003664
                     66,                0.32474,                0.24126,                0.81767,                0.99907,                      1,                  0.995,                0.92636,                 0.4284,                0.27666,                0.79346,               0.003565,               0.003565,               0.003565
                     67,                 0.3098,                0.23927,                0.80455,                0.99903,                      1,                  0.995,                0.93014,                0.39553,                0.27344,                0.77953,               0.003466,               0.003466,               0.003466
                     68,                0.32611,                0.24088,                0.79648,                0.99908,                      1,                  0.995,                0.93071,                0.37307,                0.27911,                0.77238,               0.003367,               0.003367,               0.003367
                     69,                0.31509,                0.23349,                 0.8045,                 0.9991,                      1,                  0.995,                0.93173,                0.41047,                0.29248,                 0.7746,               0.003268,               0.003268,               0.003268
                     70,                0.29914,                0.23133,                0.80469,                 0.9991,                      1,                  0.995,                0.92256,                0.43318,                0.28362,                0.78718,               0.003169,               0.003169,               0.003169
                     71,                0.29991,                0.23023,                0.79994,                0.99907,                      1,                  0.995,                0.93068,                0.41116,                0.28144,                0.78588,                0.00307,                0.00307,                0.00307
                     72,                0.29985,                0.22294,                0.79854,                0.99908,                      1,                  0.995,                0.94165,                0.40487,                0.27928,                0.78001,               0.002971,               0.002971,               0.002971
                     73,                0.29312,                0.22211,                0.79201,                 0.9991,                      1,                  0.995,                0.93457,                0.42438,                0.28411,                0.78253,               0.002872,               0.002872,               0.002872
                     74,                0.30156,                0.22822,                0.80309,                0.99908,                      1,                  0.995,                0.95409,                0.38815,                0.26786,                0.77589,               0.002773,               0.002773,               0.002773
                     75,                0.29598,                0.21391,                0.81696,                0.99911,                      1,                  0.995,                0.95441,                0.38651,                0.26095,                0.77628,               0.002674,               0.002674,               0.002674
                     76,                0.27507,                0.21153,                0.80413,                0.99912,                      1,                  0.995,                0.94198,                0.39437,                0.26736,                0.77618,               0.002575,               0.002575,               0.002575
                     77,                0.27905,                0.21894,                0.79547,                0.99911,                      1,                  0.995,                0.94587,                0.38662,                0.24372,                 0.7876,               0.002476,               0.002476,               0.002476
                     78,                0.28359,                0.21061,                0.79337,                      1,                      1,                  0.995,                0.94193,                0.36382,                0.24276,                0.78623,               0.002377,               0.002377,               0.002377
                     79,                0.26446,                0.20643,                0.78757,                0.99911,                      1,                  0.995,                0.94141,                0.36363,                0.23863,                  0.783,               0.002278,               0.002278,               0.002278
                     80,                0.27098,                0.20386,                0.79348,                0.99909,                      1,                  0.995,                 0.9465,                0.39121,                0.23964,                0.79001,               0.002179,               0.002179,               0.002179
                     81,                0.26876,                0.20665,                0.78893,                0.99911,                      1,                  0.995,                0.94079,                0.39511,                0.23981,                0.79245,                0.00208,                0.00208,                0.00208
                     82,                 0.2669,                  0.204,                0.78956,                      1,                      1,                  0.995,                0.93728,                0.38147,                0.24845,                0.79593,               0.001981,               0.001981,               0.001981
                     83,                0.26257,                0.20198,                0.79884,                0.99912,                      1,                  0.995,                0.93505,                0.38379,                0.23773,                0.79538,               0.001882,               0.001882,               0.001882
                     84,                0.26778,                0.20094,                0.80489,                      1,                      1,                  0.995,                0.94128,                0.39402,                0.24786,                 0.7948,               0.001783,               0.001783,               0.001783
                     85,                0.25912,                0.20044,                0.79592,                      1,                      1,                  0.995,                0.94815,                0.37607,                0.24248,                0.79029,               0.001684,               0.001684,               0.001684
                     86,                0.26003,                0.19566,                0.80062,                0.99912,                      1,                  0.995,                0.93771,                0.40368,                0.24016,                0.79634,               0.001585,               0.001585,               0.001585
                     87,                0.26816,                0.19637,                0.80731,                0.99911,                      1,                  0.995,                0.95682,                0.38681,                0.23417,                0.79632,               0.001486,               0.001486,               0.001486
                     88,                0.24713,                0.18569,                 0.7976,                0.99911,                      1,                  0.995,                0.95596,                0.36893,                0.23592,                 0.7951,               0.001387,               0.001387,               0.001387
                     89,                0.26345,                0.20035,                0.80546,                      1,                      1,                  0.995,                0.95056,                0.38511,                0.23404,                0.80671,               0.001288,               0.001288,               0.001288
                     90,                0.24257,                0.18334,                0.78455,                      1,                      1,                  0.995,                0.93826,                0.40065,                0.23301,                0.81107,               0.001189,               0.001189,               0.001189
                     91,                 0.2328,                0.18469,                0.78296,                 0.9991,                      1,                  0.995,                0.94343,                0.38923,                0.23267,                0.81274,                0.00109,                0.00109,                0.00109
                     92,                0.23267,                0.18399,                0.78901,                0.99911,                      1,                  0.995,                0.93922,                0.38105,                0.23876,                0.80551,               0.000991,               0.000991,               0.000991
                     93,                 0.2376,                0.18227,                0.78607,                0.99912,                      1,                  0.995,                0.93332,                0.39333,                 0.2398,                0.80579,               0.000892,               0.000892,               0.000892
                     94,                0.23169,                0.17962,                0.79526,                0.99912,                      1,                  0.995,                0.93649,                0.38688,                0.23774,                0.80734,               0.000793,               0.000793,               0.000793
                     95,                0.23045,                 0.1751,                0.79165,                      1,                      1,                  0.995,                0.91906,                0.38549,                0.24054,                0.80788,               0.000694,               0.000694,               0.000694
                     96,                0.22008,                0.17124,                 0.7713,                0.99911,                      1,                  0.995,                0.92309,                0.39677,                0.23492,                0.81337,               0.000595,               0.000595,               0.000595
                     97,                 0.2226,                0.17284,                0.78992,                      1,                      1,                  0.995,                0.93016,                0.39261,                0.22562,                0.81739,               0.000496,               0.000496,               0.000496
                     98,                0.22887,                0.16901,                0.79623,                      1,                      1,                  0.995,                0.92429,                0.40616,                0.23232,                0.82194,               0.000397,               0.000397,               0.000397
                     99,                 0.2384,                0.17732,                0.79761,                      1,                      1,                  0.995,                0.92895,                0.39939,                0.23089,                0.81965,               0.000298,               0.000298,               0.000298
