                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                0.80826,                 2.1288,                0.84434,                0.97294,                      1,                  0.995,                0.85154,                0.63474,                 1.2659,                0.85362,               0.088133,              0.0011327,              0.0011327
                     14,                0.69081,                 1.5423,                0.85437,                0.98691,                      1,                  0.995,                0.86836,                0.64973,                 1.0662,                0.85203,               0.087206,               0.001206,               0.001206
                     15,                0.69431,                 1.3472,                0.85245,                0.99087,                      1,                  0.995,                0.87386,                0.64123,                 0.8832,                0.84696,               0.086277,              0.0012772,              0.0012772
                     16,                 0.7022,                 1.1969,                 0.8715,                0.98313,                      1,                  0.995,                0.84587,                 0.6231,                0.82623,                0.83363,               0.085347,              0.0013466,              0.0013466
                     17,                0.62416,                0.73001,                0.84198,                0.99058,                      1,                  0.995,                0.85254,                0.58937,                0.64696,                0.82559,               0.084414,              0.0014139,              0.0014139
                     18,                0.68005,                0.70204,                0.85772,                0.99233,                      1,                  0.995,                0.86514,                0.57324,                 0.6105,                0.82515,               0.083479,              0.0014792,              0.0014792
                     19,                0.72296,                 0.6346,                0.90403,                0.99261,                      1,                  0.995,                0.89169,                0.55911,                 0.5092,                 0.8236,               0.082543,              0.0015426,              0.0015426
                     20,                0.58048,                0.50664,                0.81435,                0.99242,                      1,                  0.995,                0.87113,                0.56464,                0.49979,                0.82792,               0.081604,               0.001604,               0.001604
                     21,                0.65548,                0.51962,                0.82813,                0.99239,                      1,                  0.995,                0.90174,                0.53719,                0.38666,                0.81878,               0.080663,              0.0016634,              0.0016634
                     22,                0.70098,                0.53898,                0.90969,                0.99132,                      1,                  0.995,                0.89829,                0.50326,                0.47127,                0.80779,               0.079721,              0.0017208,              0.0017208
                     23,                0.57042,                0.49161,                 0.8402,                0.99258,                      1,                  0.995,                0.92861,                0.39856,                0.40364,                0.79401,               0.078776,              0.0017763,              0.0017763
                     24,                0.66103,                0.50795,                0.92762,                0.99241,                      1,                  0.995,                0.92042,                0.38787,                0.35753,                0.80052,                0.07783,              0.0018298,              0.0018298
                     25,                0.60084,                0.47474,                0.87912,                0.99234,                      1,                  0.995,                0.92546,                0.45876,                0.39848,                0.79998,               0.076881,              0.0018812,              0.0018812
                     26,                0.56137,                0.40951,                0.85271,                0.99049,                      1,                  0.995,                 0.9256,                0.45272,                0.49793,                0.79369,               0.075931,              0.0019308,              0.0019308
                     27,                0.50852,                0.48603,                0.83402,                0.99241,                      1,                  0.995,                 0.9256,                0.47556,                 0.4049,                0.79933,               0.074978,              0.0019783,              0.0019783
                     28,                0.54707,                0.43888,                0.81744,                0.99133,                      1,                  0.995,                0.91274,                0.44816,                0.43987,                0.79821,               0.074024,              0.0020238,              0.0020238
                     29,                0.43839,                0.43612,                0.82417,                0.99261,                      1,                  0.995,                0.92088,                0.40008,                 0.4189,                 0.7968,               0.073067,              0.0020674,              0.0020674
                     30,                0.52698,                0.40948,                0.86542,                0.99239,                      1,                  0.995,                0.91122,                0.44989,                0.30194,                0.79923,               0.072109,               0.002109,               0.002109
                     31,                0.70079,                0.41761,                0.89221,                 0.9924,                      1,                  0.995,                0.91976,                0.43442,                 0.3222,                0.79609,               0.071149,              0.0021486,              0.0021486
                     32,                0.58768,                0.41497,                0.88601,                 0.9924,                      1,                  0.995,                0.91946,                0.48304,                0.31752,                 0.8096,               0.070186,              0.0021862,              0.0021862
                     33,                0.46079,                0.34423,                0.78354,                0.99218,                      1,                  0.995,                0.92971,                0.43765,                 0.3083,                0.80203,               0.069222,              0.0022219,              0.0022219
                     34,                0.48976,                0.32956,                0.83141,                 0.9924,                      1,                  0.995,                0.89932,                0.53945,                0.36463,                0.79982,               0.068256,              0.0022556,              0.0022556
                     35,                0.49059,                0.36584,                0.81389,                0.99219,                      1,                  0.995,                0.92032,                0.48515,                0.34367,                0.79288,               0.067287,              0.0022873,              0.0022873
                     36,                0.49477,                 0.3468,                0.82332,                0.99256,                      1,                  0.995,                0.91387,                 0.4653,                0.34571,                0.79064,               0.066317,               0.002317,               0.002317
                     37,                0.59086,                0.39164,                0.86558,                0.99156,                      1,                  0.995,                0.91215,                0.53868,                0.37278,                0.79304,               0.065345,              0.0023447,              0.0023447
                     38,                0.45795,                0.48094,                0.81303,                0.99273,                      1,                  0.995,                 0.9329,                 0.4485,                0.44145,                0.77992,                0.06437,              0.0023704,              0.0023704
                     39,                0.54471,                0.44945,                0.84208,                0.99212,                      1,                  0.995,                0.93091,                0.44579,                0.36956,                  0.789,               0.063394,              0.0023942,              0.0023942
                     40,                0.51829,                0.38226,                0.87053,                0.99219,                      1,                  0.995,                0.92523,                0.43758,                0.33006,                0.78576,               0.062416,               0.002416,               0.002416
                     41,                0.49824,                0.36095,                0.84385,                0.99222,                      1,                  0.995,                0.96346,                0.37486,                0.31971,                0.78371,               0.061436,              0.0024358,              0.0024358
                     42,                0.53589,                0.35702,                0.83796,                0.99208,                      1,                  0.995,                0.95982,                0.43628,                0.33597,                0.79331,               0.060454,              0.0024536,              0.0024536
                     43,                0.52506,                0.35288,                0.83138,                0.99104,                      1,                  0.995,                0.94518,                0.40305,                0.37984,                0.77838,               0.059469,              0.0024695,              0.0024695
                     44,                0.52282,                0.35796,                0.81309,                0.99243,                      1,                  0.995,                0.91895,                0.40926,                0.33472,                0.77998,               0.058483,              0.0024834,              0.0024834
                     45,                0.52918,                0.36136,                0.85433,                0.99122,                      1,                  0.995,                0.97345,                0.39469,                0.37569,                0.77737,               0.057495,              0.0024953,              0.0024953
                     46,                 0.5052,                0.34393,                0.81644,                  0.991,                      1,                  0.995,                 0.8882,                0.45333,                0.32894,                 0.7901,               0.056505,              0.0025052,              0.0025052
                     47,                0.51667,                0.35391,                0.80672,                0.99222,                      1,                  0.995,                0.94005,                0.34568,                0.29198,                0.77515,               0.055513,              0.0025131,              0.0025131
                     48,                 0.4477,                0.32414,                0.79622,                0.99236,                      1,                  0.995,                0.92948,                0.33797,                0.32008,                0.76796,               0.054519,               0.002519,               0.002519
                     49,                0.48899,                0.34257,                0.83195,                0.99258,                      1,                  0.995,                0.92599,                0.42607,                0.35679,                0.78319,               0.053523,               0.002523,               0.002523
                     50,                0.39693,                0.29513,                0.79314,                0.99258,                      1,                  0.995,                0.92599,                0.42607,                0.35679,                0.78319,               0.052525,               0.002525,               0.002525
                     51,                  0.435,                0.31755,                0.82431,                0.99195,                      1,                  0.995,                0.91658,                0.36051,                0.29755,                0.78821,               0.051525,               0.002525,               0.002525
                     52,                0.45203,                0.32576,                0.80178,                0.99195,                      1,                  0.995,                0.91658,                0.36051,                0.29755,                0.78821,               0.050523,               0.002523,               0.002523
                     53,                 0.4623,                0.32049,                0.79546,                0.99256,                      1,                  0.995,                0.94464,                0.40775,                 0.2955,                0.79076,               0.049519,              0.0025191,              0.0025191
                     54,                0.47489,                0.34476,                0.82147,                0.99256,                      1,                  0.995,                0.94464,                0.40775,                 0.2955,                0.79076,               0.048513,              0.0025132,              0.0025132
                     55,                0.45492,                0.31819,                0.80254,                0.99268,                      1,                  0.995,                0.87422,                0.58323,                0.36367,                0.82428,               0.047505,              0.0025053,              0.0025053
                     56,                0.64219,                0.38979,                0.87594,                0.99268,                      1,                  0.995,                0.87422,                0.58323,                0.36367,                0.82428,               0.046495,              0.0024954,              0.0024954
                     57,                0.57625,                0.35759,                0.82768,                0.99265,                      1,                  0.995,                0.91284,                0.46628,                0.37189,                0.80256,               0.045483,              0.0024835,              0.0024835
                     58,                 0.4094,                0.35049,                0.80217,                0.99265,                      1,                  0.995,                0.91284,                0.46628,                0.37189,                0.80256,                0.04447,              0.0024696,              0.0024696
                     59,                0.49019,                0.38181,                 0.8062,                0.99249,                      1,                  0.995,                0.90207,                0.42186,                 0.3315,                0.79123,               0.043454,              0.0024538,              0.0024538
                     60,                 0.5137,                0.40238,                0.85334,                0.99249,                      1,                  0.995,                0.90207,                0.42186,                 0.3315,                0.79123,               0.042436,               0.002436,               0.002436
                     61,                0.38487,                0.35634,                0.80726,                0.99205,                      1,                  0.995,                0.93084,                0.46173,                0.33634,                0.79261,               0.041416,              0.0024162,              0.0024162
                     62,                0.45896,                0.31618,                0.85768,                0.99205,                      1,                  0.995,                0.93084,                0.46173,                0.33634,                0.79261,               0.040394,              0.0023944,              0.0023944
                     63,                0.44289,                0.32155,                0.79822,                0.99257,                      1,                  0.995,                0.93718,                0.44215,                0.34037,                0.77988,               0.039371,              0.0023707,              0.0023707
                     64,                0.47543,                0.33979,                0.81129,                0.99257,                      1,                  0.995,                0.93718,                0.44215,                0.34037,                0.77988,               0.038345,               0.002345,               0.002345
                     65,                0.49044,                0.36295,                0.80473,                0.99226,                      1,                  0.995,                0.90519,                0.43953,                0.29964,                0.78747,               0.037317,              0.0023172,              0.0023172
                     66,                0.39173,                0.32011,                 0.7927,                0.99226,                      1,                  0.995,                0.90519,                0.43953,                0.29964,                0.78747,               0.036288,              0.0022876,              0.0022876
                     67,                0.41315,                 0.3076,                0.78662,                0.99244,                      1,                  0.995,                0.90209,                0.43842,                0.30348,                0.78641,               0.035256,              0.0022559,              0.0022559
                     68,                0.43169,                0.32398,                0.80977,                0.99244,                      1,                  0.995,                0.90209,                0.43842,                0.30348,                0.78641,               0.034222,              0.0022222,              0.0022222
                     69,                0.39729,                0.32746,                0.77316,                0.99272,                      1,                  0.995,                0.92352,                0.44876,                0.33385,                0.78572,               0.033187,              0.0021866,              0.0021866
                     70,                0.60448,                0.37026,                0.85282,                0.99272,                      1,                  0.995,                0.92352,                0.44876,                0.33385,                0.78572,               0.032149,               0.002149,               0.002149
                     71,                0.49421,                0.34501,                0.84675,                0.99243,                      1,                  0.995,                 0.9329,                0.47409,                0.33785,                0.78566,               0.031109,              0.0021094,              0.0021094
                     72,                0.62912,                0.38319,                0.85148,                0.99243,                      1,                  0.995,                 0.9329,                0.47409,                0.33785,                0.78566,               0.030068,              0.0020678,              0.0020678
                     73,                0.45283,                0.33251,                0.81239,                0.99265,                      1,                  0.995,                0.93611,                0.36303,                0.29375,                0.77301,               0.029024,              0.0020243,              0.0020243
                     74,                0.41126,                0.32887,                0.83649,                0.99265,                      1,                  0.995,                0.93611,                0.36303,                0.29375,                0.77301,               0.027979,              0.0019788,              0.0019788
                     75,                0.44614,                0.35763,                0.83681,                0.99259,                      1,                  0.995,                0.93768,                0.37813,                 0.2845,                0.78027,               0.026931,              0.0019313,              0.0019313
                     76,                 0.3945,                0.31043,                0.82406,                0.99259,                      1,                  0.995,                0.93768,                0.37813,                 0.2845,                0.78027,               0.025882,              0.0018818,              0.0018818
                     77,                0.39934,                0.29291,                0.79339,                0.99267,                      1,                  0.995,                0.89987,                0.44719,                0.34777,                0.77616,                0.02483,              0.0018303,              0.0018303
                     78,                0.44558,                0.32506,                0.80525,                0.99267,                      1,                  0.995,                0.89987,                0.44719,                0.34777,                0.77616,               0.023777,              0.0017768,              0.0017768
                     79,                 0.3987,                0.29368,                0.78378,                0.99243,                      1,                  0.995,                0.92543,                0.37766,                0.31413,                0.77512,               0.022721,              0.0017214,              0.0017214
                     80,                0.46652,                0.32148,                0.83375,                0.99243,                      1,                  0.995,                0.92543,                0.37766,                0.31413,                0.77512,               0.021664,               0.001664,               0.001664
                     81,                  0.433,                0.30455,                0.80883,                0.99226,                      1,                  0.995,                0.90235,                0.39723,                0.29077,                0.77934,               0.020605,              0.0016046,              0.0016046
                     82,                 0.5027,                0.33117,                0.84154,                0.99226,                      1,                  0.995,                0.90235,                0.39723,                0.29077,                0.77934,               0.019543,              0.0015432,              0.0015432
                     83,                 0.4723,                0.33158,                0.82553,                0.99228,                      1,                  0.995,                0.91809,                0.41268,                0.30698,                0.78208,                0.01848,              0.0014799,              0.0014799
                     84,                0.34007,                0.29895,                0.78207,                0.99228,                      1,                  0.995,                0.91809,                0.41268,                0.30698,                0.78208,               0.017415,              0.0014146,              0.0014146
                     85,                0.42628,                0.30576,                0.79338,                      1,                      1,                  0.995,                0.94455,                0.40656,                0.30857,                0.77875,               0.016347,              0.0013473,              0.0013473
                     86,                0.40356,                0.29557,                0.81696,                      1,                      1,                  0.995,                0.94455,                0.40656,                0.30857,                0.77875,               0.015278,               0.001278,               0.001278
                     87,                0.39833,                0.28997,                 0.7999,                0.99225,                      1,                  0.995,                0.90405,                0.45647,                0.30993,                0.78424,               0.014207,              0.0012067,              0.0012067
                     88,                0.33855,                0.28655,                0.77535,                0.99225,                      1,                  0.995,                0.90405,                0.45647,                0.30993,                0.78424,               0.013133,              0.0011334,              0.0011334
                     89,                 0.3701,                0.27383,                0.80163,                0.99213,                      1,                  0.995,                0.90502,                0.47379,                0.28289,                0.78182,               0.012058,              0.0010582,              0.0010582
                     90,                0.37107,                0.28528,                0.79553,                0.99213,                      1,                  0.995,                0.90502,                0.47379,                0.28289,                0.78182,               0.010981,               0.000981,               0.000981
                     91,                0.32016,                0.26274,                0.77463,                0.99219,                      1,                  0.995,                0.92319,                0.42243,                0.27462,                0.77729,              0.0099018,             0.00090181,             0.00090181
                     92,                 0.3292,                 0.2492,                0.77531,                0.99219,                      1,                  0.995,                0.92319,                0.42243,                0.27462,                0.77729,              0.0088206,             0.00082064,             0.00082064
                     93,                0.37251,                0.30286,                0.81145,                0.99229,                      1,                  0.995,                0.90147,                0.44117,                0.27424,                0.77876,              0.0077375,             0.00073749,             0.00073749
                     94,                0.40853,                0.29749,                0.82254,                0.99229,                      1,                  0.995,                0.90147,                0.44117,                0.27424,                0.77876,              0.0066524,             0.00065236,             0.00065236
                     95,                0.49501,                 0.3272,                0.83135,                0.99215,                      1,                  0.995,                0.91109,                0.42321,                0.26892,                0.78511,              0.0055653,             0.00056525,             0.00056525
