                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.91868,                 3.5209,                0.89984,                0.00335,                      1,                 0.0217,                0.01056,                0.71754,                 3.7089,                0.79786,               0.089152,              0.0011525,              0.0011525
                     13,                0.86282,                 3.0159,                0.90791,                0.00338,                      1,                 0.0116,                0.00713,                0.65504,                 3.6524,                0.80487,               0.088244,              0.0012442,              0.0012442
                     14,                0.80381,                 2.7301,                0.82401,                0.00339,                      1,                0.01689,                0.00967,                0.80378,                 3.5376,                0.79939,               0.087335,              0.0013353,              0.0013353
                     15,                0.84198,                 2.2731,                 0.8895,                0.00342,                      1,                0.01995,                0.01181,                0.71017,                 3.4763,                0.78887,               0.086426,              0.0014257,              0.0014257
                     16,                0.79567,                 2.2115,                0.87125,                0.00342,                      1,                0.02421,                0.01552,                0.69966,                 3.4145,                0.79149,               0.085516,              0.0015155,              0.0015155
                     17,                0.68833,                 1.9834,                0.83928,                0.00342,                      1,                0.01957,                0.01237,                 0.6986,                   3.41,                0.79194,               0.084605,              0.0016046,              0.0016046
                     18,                0.71729,                 1.9621,                0.87381,                0.00342,                      1,                0.02465,                0.01544,                0.66355,                  3.417,                0.78595,               0.083693,              0.0016931,              0.0016931
                     19,                0.70302,                 1.9342,                0.82489,                0.00344,                      1,                0.03333,                0.02112,                0.66021,                 3.4528,                  0.783,               0.082781,              0.0017809,              0.0017809
                     20,                0.72662,                 1.8648,                0.84247,                0.00344,                      1,                0.03891,                0.02576,                0.65364,                 3.4385,                0.77856,               0.081868,               0.001868,               0.001868
                     21,                 0.6601,                 1.6139,                0.82541,                0.00343,                      1,                0.04632,                0.03121,                0.64775,                 3.3996,                0.78684,               0.080954,              0.0019545,              0.0019545
                     22,                0.74468,                 1.5777,                0.85231,                0.00342,                      1,                0.07426,                0.05257,                0.62664,                 3.4174,                0.77417,                0.08004,              0.0020403,              0.0020403
                     23,                0.67329,                 1.5253,                0.79257,                0.00342,                      1,                0.07159,                0.05238,                0.68417,                 3.4004,                0.77669,               0.079125,              0.0021254,              0.0021254
                     24,                0.69275,                 1.4184,                0.86039,                0.00342,                      1,                0.08463,                0.06371,                  0.689,                 3.3973,                0.78258,                0.07821,              0.0022099,              0.0022099
                     25,                0.63925,                 1.3194,                0.82063,                0.00342,                      1,                0.16716,                0.13968,                0.63011,                 3.3971,                0.76425,               0.077294,              0.0022938,              0.0022938
                     26,                0.69096,                 1.3765,                0.84287,                0.00344,                      1,                0.21003,                0.16012,                0.72155,                 3.4131,                0.77787,               0.076377,              0.0023769,              0.0023769
                     27,                0.69686,                  1.242,                0.79892,                0.00369,                      1,                0.26966,                 0.2301,                0.56342,                  3.395,                0.76403,               0.075459,              0.0024594,              0.0024594
                     28,                0.69763,                 1.2548,                0.80757,                0.00383,                      1,                 0.2847,                0.20887,                0.77878,                 3.4091,                0.79232,               0.074541,              0.0025413,              0.0025413
                     29,                0.59726,                 1.1677,                0.80288,                0.00393,                      1,                0.40778,                0.34042,                0.64723,                 3.3897,                0.77402,               0.073622,              0.0026225,              0.0026225
                     30,                 0.6662,                 1.1609,                0.79627,                0.00394,                      1,                 0.5045,                0.42034,                0.63491,                 3.3854,                0.75846,               0.072703,               0.002703,               0.002703
                     31,                0.75516,                 1.1625,                0.83379,                0.00394,                      1,                0.56412,                0.48829,                0.63907,                 3.3706,                0.75976,               0.071783,              0.0027829,              0.0027829
                     32,                0.63588,                 1.1186,                0.79799,                0.00395,                      1,                0.66434,                0.50837,                0.67953,                 3.3622,                0.78648,               0.070862,              0.0028621,              0.0028621
                     33,                0.61053,                 1.0293,                0.81572,                0.00399,                      1,                0.84278,                0.72147,                0.68126,                 3.3249,                 0.7833,               0.069941,              0.0029406,              0.0029406
                     34,                0.72889,                 1.0579,                0.84672,                0.00398,                      1,                0.78555,                0.67233,                0.61692,                  3.341,                0.77672,               0.069019,              0.0030185,              0.0030185
                     35,                0.62295,                 1.0425,                0.83308,                0.00403,                      1,                 0.7281,                0.63883,                 0.6206,                 3.3357,                0.77004,               0.068096,              0.0030958,              0.0030958
                     36,                 0.6275,                 1.0769,                0.79592,                0.00406,                      1,                  0.923,                0.74023,                0.75104,                 3.3314,                0.79446,               0.067172,              0.0031723,              0.0031723
                     37,                0.73664,                0.95311,                 0.8407,                0.00405,                      1,                0.93587,                0.79024,                0.61328,                 3.3302,                0.77446,               0.066248,              0.0032482,              0.0032482
                     38,                0.61411,                0.99542,                0.81867,                0.00411,                      1,                0.66989,                0.55147,                0.65998,                 3.3745,                0.76563,               0.065323,              0.0033235,              0.0033235
                     39,                0.66594,                   1.05,                0.84247,                0.00412,                      1,                  0.975,                0.74774,                0.89708,                 3.3188,                0.80606,               0.064398,              0.0033981,              0.0033981
                     40,                0.64553,                0.93789,                0.82177,                0.00414,                      1,                0.98357,                0.84313,                0.59891,                 3.2979,                0.78162,               0.063472,               0.003472,               0.003472
                     41,                0.60456,                0.84878,                0.82008,                 0.0041,                      1,                  0.995,                0.74815,                0.94023,                 3.2712,                0.81083,               0.062545,              0.0035453,              0.0035453
                     42,                 0.7412,                 1.0459,                0.82523,                0.00413,                      1,                  0.995,                0.86002,                0.60623,                 3.2867,                0.77468,               0.061618,              0.0036179,              0.0036179
                     43,                0.68285,                0.94099,                0.81359,                0.00415,                      1,                  0.975,                0.76065,                0.79053,                 3.2481,                0.80902,                0.06069,              0.0036898,              0.0036898
                     44,                0.62101,                0.85519,                0.80728,                0.00413,                      1,                  0.995,                0.84009,                0.71643,                 3.1807,                0.77564,               0.059761,              0.0037611,              0.0037611
                     45,                0.66132,                0.95268,                0.82632,                0.00419,                      1,                0.98357,                0.80143,                0.72412,                 3.2009,                0.78358,               0.058832,              0.0038317,              0.0038317
                     46,                 0.6642,                0.91626,                0.81895,                0.00423,                      1,                  0.995,                0.86436,                  0.639,                 3.1755,                0.77937,               0.057902,              0.0039017,              0.0039017
                     47,                0.62753,                0.90484,                0.82941,                0.00421,                      1,                  0.995,                0.77765,                0.73634,                 3.1409,                0.78547,               0.056971,               0.003971,               0.003971
                     48,                0.65281,                0.86174,                 0.8505,                0.00421,                      1,                  0.995,                0.81942,                0.78337,                 3.1214,                0.77594,                0.05604,              0.0040397,              0.0040397
                     49,                0.67766,                0.83931,                0.81105,                0.00426,                      1,                  0.995,                 0.8658,                0.61139,                 3.0634,                0.78601,               0.055108,              0.0041077,              0.0041077
                     50,                0.68824,                0.87002,                  0.836,                0.00423,                      1,                  0.995,                0.77034,                0.81508,                 2.9943,                0.79473,               0.054175,               0.004175,               0.004175
                     51,                0.64081,                0.79614,                0.81835,                0.00428,                      1,                  0.995,                0.81848,                0.70488,                 2.9828,                0.78302,               0.053242,              0.0042417,              0.0042417
                     52,                0.63515,                0.80008,                0.84538,                0.00424,                      1,                  0.995,                0.80584,                0.67991,                 2.8708,                0.78131,               0.052308,              0.0043077,              0.0043077
                     53,                 0.5993,                0.74552,                0.81511,                0.00432,                      1,                  0.995,                0.77751,                0.69748,                 2.8941,                0.78704,               0.051373,               0.004373,               0.004373
                     54,                 0.6317,                0.75316,                0.82508,                0.00432,                      1,                  0.995,                0.83789,                0.62648,                 2.9549,                0.77019,               0.050438,              0.0044377,              0.0044377
                     55,                0.59126,                0.83268,                0.79439,                0.00437,                      1,                  0.995,                0.76055,                0.81959,                 3.0017,                0.79839,               0.049502,              0.0045017,              0.0045017
                     56,                0.59219,                0.74898,                0.78594,                0.00435,                      1,                  0.995,                0.80294,                0.64506,                 2.9796,                0.77841,               0.048565,              0.0045651,              0.0045651
                     57,                0.61961,                0.74831,                0.81568,                0.00432,                      1,                  0.995,                0.82797,                0.74184,                 2.9218,                0.80409,               0.047628,              0.0046278,              0.0046278
                     58,                 0.5928,                0.70773,                0.82903,                0.00436,                      1,                  0.995,                0.84428,                0.64316,                 2.9561,                 0.7673,                0.04669,              0.0046899,              0.0046899
                     59,                 0.6101,                 0.7538,                0.81425,                0.00438,                      1,                  0.995,                0.82164,                0.72511,                 2.8636,                0.79871,               0.045751,              0.0047513,              0.0047513
                     60,                0.68188,                0.78075,                0.83008,                0.00434,                      1,                  0.995,                0.83642,                0.66294,                 2.8727,                0.77453,               0.044812,               0.004812,               0.004812
                     61,                0.64886,                0.74566,                0.84049,                0.00443,                      1,                  0.995,                0.83921,                0.67763,                 2.8203,                0.79437,               0.043872,              0.0048721,              0.0048721
                     62,                0.67737,                0.73332,                0.86738,                0.00442,                      1,                  0.995,                 0.7791,                0.77996,                  2.819,                0.78476,               0.042931,              0.0049315,              0.0049315
                     63,                0.67334,                0.74229,                0.80934,                0.00446,                      1,                  0.995,                0.82393,                0.70933,                 2.8273,                0.79979,                0.04199,              0.0049902,              0.0049902
                     64,                0.65545,                0.78177,                 0.8747,                0.00447,                      1,                  0.995,                0.80137,                0.69854,                 2.9423,                0.77443,               0.041048,              0.0050483,              0.0050483
                     65,                0.59395,                0.76528,                0.83538,                0.00452,                      1,                  0.995,                0.82947,                 0.6427,                 2.7389,                0.79382,               0.040106,              0.0051057,              0.0051057
                     66,                0.62201,                 0.7209,                0.83131,                0.00448,                      1,                  0.995,                0.82442,                0.70404,                 2.8048,                0.79068,               0.039163,              0.0051625,              0.0051625
                     67,                0.60479,                0.71751,                0.81862,                0.00447,                      1,                  0.995,                0.77743,                0.74212,                  2.706,                0.80769,               0.038219,              0.0052186,              0.0052186
                     68,                0.60342,                0.68075,                0.79358,                0.00448,                      1,                  0.995,                0.80716,                0.69327,                 2.6359,                0.78785,               0.037274,              0.0052741,              0.0052741
                     69,                0.61882,                0.67711,                0.86335,                0.00449,                      1,                  0.995,                0.78209,                0.77546,                 2.6824,                0.81718,               0.036329,              0.0053289,              0.0053289
                     70,                0.57245,                0.67101,                0.80633,                0.00446,                      1,                  0.995,                0.82746,                0.68959,                 2.4492,                0.78365,               0.035383,               0.005383,               0.005383
                     71,                0.58812,                 0.6585,                 0.8214,                0.00443,                      1,                  0.995,                0.75529,                0.81097,                  2.425,                0.81083,               0.034436,              0.0054365,              0.0054365
                     72,                0.66286,                 0.6586,                0.85165,                0.00446,                      1,                  0.995,                0.76494,                0.70676,                 2.4727,                0.80055,               0.033489,              0.0054893,              0.0054893
                     73,                0.60671,                0.69419,                0.83123,                 0.0045,                      1,                  0.995,                0.81567,                0.63137,                 2.5609,                0.78579,               0.032541,              0.0055414,              0.0055414
                     74,                0.62231,                0.66763,                0.79925,                0.00454,                      1,                  0.995,                 0.8402,                0.71181,                 2.2753,                0.78102,               0.031593,              0.0055929,              0.0055929
                     75,                0.59053,                0.69696,                0.84375,                0.00462,                      1,                  0.995,                0.84967,                0.68328,                 2.5579,                0.79028,               0.030644,              0.0056438,              0.0056438
                     76,                0.64702,                0.74936,                0.84782,                      1,                0.24632,                  0.995,                0.86986,                0.64635,                 2.2839,                0.82267,               0.029694,              0.0056939,              0.0056939
                     77,                0.59684,                0.71241,                0.82814,                      1,                0.17299,                  0.995,                0.91633,                0.54444,                 2.5661,                0.84425,               0.028743,              0.0057434,              0.0057434
                     78,                0.57869,                0.72964,                0.84434,                      1,                0.39147,                  0.995,                0.87942,                0.54597,                 2.1986,                0.79998,               0.027792,              0.0057923,              0.0057923
                     79,                0.58712,                0.68259,                0.87305,                      1,                0.15891,                  0.995,                0.80433,                0.78539,                 2.2901,                0.88764,                0.02684,              0.0058405,              0.0058405
                     80,                 0.6866,                0.73449,                0.82737,                      1,                0.38007,                  0.995,                0.83158,                 0.6303,                  2.031,                0.84386,               0.025888,               0.005888,               0.005888
                     81,                0.57094,                0.61712,                0.84668,                      1,                0.30344,                  0.995,                0.87896,                0.61721,                 2.1098,                0.83784,               0.024935,              0.0059349,              0.0059349
                     82,                0.60315,                0.66301,                0.84022,                      1,                0.53425,                  0.995,                0.83254,                0.63845,                 1.9647,                0.84093,               0.023981,              0.0059811,              0.0059811
                     83,                0.61932,                0.66086,                 0.8671,                      1,                0.53766,                  0.995,                0.86482,                0.68072,                 1.9723,                0.86566,               0.023027,              0.0060266,              0.0060266
                     84,                0.68153,                0.76433,                0.87353,                      1,                0.48689,                  0.995,                0.88523,                0.64457,                 2.0756,                0.83886,               0.022072,              0.0060715,              0.0060715
                     85,                0.56992,                0.69736,                0.79498,                0.96605,                0.80008,                  0.995,                0.83571,                0.66758,                 1.7071,                0.84194,               0.021116,              0.0061157,              0.0061157
                     86,                0.60183,                0.69817,                0.80499,                      1,                0.74941,                  0.995,                0.84945,                0.80346,                 1.8553,                0.85891,               0.020159,              0.0061593,              0.0061593
                     87,                0.57841,                 0.6343,                0.82901,                0.98772,                0.67633,                  0.995,                0.82274,                0.73261,                 1.8962,                0.86281,               0.019202,              0.0062022,              0.0062022
                     88,                0.58818,                0.65986,                0.83067,                0.98179,                0.87287,                  0.995,                   0.79,                 0.8316,                 1.8229,                0.87405,               0.018244,              0.0062445,              0.0062445
                     89,                0.64468,                0.69785,                0.84612,                0.95622,                0.83217,                  0.995,                0.85377,                0.73649,                 1.7848,                0.86163,               0.017286,              0.0062861,              0.0062861
                     90,                0.56636,                0.63991,                0.83336,                0.92957,                      1,                  0.995,                0.86736,                0.72217,                 1.3905,                0.84762,               0.016327,               0.006327,               0.006327
                     91,                0.65669,                0.72271,                0.85418,                0.93895,                0.74996,                  0.995,                0.87714,                0.63856,                 1.6883,                0.84113,               0.015367,              0.0063673,              0.0063673
                     92,                0.62217,                0.67588,                0.84478,                0.94341,                0.98674,                  0.995,                0.83117,                0.76494,                 1.4433,                0.89149,               0.014407,              0.0064069,              0.0064069
                     93,                0.60392,                0.60827,                0.85845,                0.95944,                0.99115,                  0.995,                0.83012,                0.64655,                 1.2962,                0.82751,               0.013446,              0.0064458,              0.0064458
                     94,                0.59925,                 0.6545,                0.81338,                0.94951,                0.99084,                  0.995,                0.87849,                0.81615,                 1.3633,                0.88219,               0.012484,              0.0064841,              0.0064841
                     95,                0.60015,                0.64287,                0.84166,                0.94194,                0.97627,                  0.995,                0.85451,                0.66302,                 1.3195,                0.85706,               0.011522,              0.0065217,              0.0065217
                     96,                0.57255,                0.63513,                0.83527,                 0.9487,                0.98667,                  0.995,                0.87216,                0.62551,                 1.1854,                0.85572,               0.010559,              0.0065587,              0.0065587
                     97,                0.57488,                0.61239,                0.81107,                0.97957,                      1,                  0.995,                0.87605,                0.64902,                 1.2502,                0.85654,               0.009595,               0.006595,               0.006595
                     98,                0.58423,                0.63901,                0.81979,                0.96456,                      1,                  0.995,                0.86032,                0.58734,                 1.2743,                0.80756,              0.0086307,              0.0066307,              0.0066307
                     99,                 0.5829,                0.67082,                0.83719,                  0.968,                0.98915,                  0.995,                0.88867,                0.67171,                 1.1416,                0.85441,              0.0076657,              0.0066657,              0.0066657
                    100,                0.62496,                0.68992,                0.83375,                0.99428,                0.99278,                  0.995,                0.86061,                0.54294,                 1.4425,                0.79122,                 0.0067,                 0.0067,                 0.0067
                    101,                0.52014,                0.66966,                0.80982,                0.99654,                0.99901,                  0.995,                 0.8735,                0.60592,                 1.0019,                0.81066,                 0.0067,                 0.0067,                 0.0067
                    102,                0.54434,                0.61689,                0.82242,                0.98777,                0.99715,                  0.995,                 0.8503,                0.60766,                 1.1767,                0.81823,               0.006667,               0.006667,               0.006667
                    103,                0.55731,                0.60505,                0.81575,                0.98203,                0.99005,                  0.995,                0.85981,                0.62717,                0.99612,                0.81976,               0.006634,               0.006634,               0.006634
                    104,                0.57118,                0.60574,                0.82415,                0.96439,                      1,                  0.995,                0.87326,                0.71317,                 1.0847,                0.84559,               0.006601,               0.006601,               0.006601
                    105,                0.66516,                0.63703,                0.84874,                0.99336,                      1,                  0.995,                0.82939,                0.62074,                0.90542,                0.80683,               0.006568,               0.006568,               0.006568
                    106,                 0.5571,                0.62993,                0.85749,                0.97451,                0.99297,                  0.995,                0.85904,                0.61022,                0.93085,                0.81468,               0.006535,               0.006535,               0.006535
                    107,                0.54677,                0.61804,                 0.7994,                0.95188,                      1,                  0.995,                0.83652,                 0.6363,                0.91806,                0.81057,               0.006502,               0.006502,               0.006502
                    108,                0.57244,                 0.6278,                  0.814,                0.99268,                 0.9942,                  0.995,                0.88656,                0.59603,                 0.9332,                0.79419,               0.006469,               0.006469,               0.006469
                    109,                0.51436,                0.58907,                0.81589,                 0.9818,                      1,                  0.995,                 0.8104,                0.69463,                0.86522,                0.85016,               0.006436,               0.006436,               0.006436
                    110,                0.59231,                 0.6236,                0.82588,                 0.9826,                0.99262,                  0.995,                 0.8826,                0.59395,                0.96865,                0.80851,               0.006403,               0.006403,               0.006403
                    111,                0.56083,                0.61793,                0.83199,                0.98308,                      1,                  0.995,                0.82099,                0.70118,                0.79303,                0.88972,                0.00637,                0.00637,                0.00637
                    112,                0.56328,                0.59181,                0.83825,                0.97682,                0.99216,                  0.995,                0.86362,                0.59633,                0.91342,                0.79727,               0.006337,               0.006337,               0.006337
                    113,                0.49487,                0.56902,                 0.7993,                0.99637,                      1,                  0.995,                0.89239,                0.60617,                0.79632,                0.82681,               0.006304,               0.006304,               0.006304
                    114,                 0.5308,                0.60166,                0.81544,                0.99141,                0.98737,                  0.995,                0.84359,                0.65664,                 0.8726,                0.85866,               0.006271,               0.006271,               0.006271
                    115,                0.54957,                 0.5702,                0.83826,                 0.9723,                0.99349,                  0.995,                0.85261,                0.65177,                0.78964,                0.84005,               0.006238,               0.006238,               0.006238
                    116,                0.54083,                0.60036,                0.80937,                0.98023,                 0.9933,                  0.995,                 0.8796,                0.62647,                0.79136,                0.83358,               0.006205,               0.006205,               0.006205
                    117,                0.50803,                0.56288,                0.82615,                0.96966,                0.99471,                  0.995,                0.86157,                0.59268,                0.74613,                0.81072,               0.006172,               0.006172,               0.006172
                    118,                0.54013,                0.58882,                0.85979,                0.98387,                      1,                  0.995,                0.86139,                0.68383,                0.82789,                0.82135,               0.006139,               0.006139,               0.006139
                    119,                 0.6345,                0.58645,                0.80113,                0.99114,                      1,                  0.995,                0.85126,                0.66214,                0.74855,                0.82159,               0.006106,               0.006106,               0.006106
                    120,                0.55928,                0.58664,                  0.846,                0.98426,                0.99646,                  0.995,                 0.8677,                0.66939,                0.73139,                0.81264,               0.006073,               0.006073,               0.006073
                    121,                0.53681,                0.57733,                0.84807,                0.98748,                0.99561,                  0.995,                0.87213,                0.61532,                0.72016,                0.79608,                0.00604,                0.00604,                0.00604
                    122,                0.55209,                0.57913,                0.85379,                0.98568,                      1,                  0.995,                0.86619,                0.60198,                0.71989,                0.79757,               0.006007,               0.006007,               0.006007
                    123,                0.57003,                0.61059,                0.81829,                0.99332,                      1,                  0.995,                0.86998,                0.55812,                0.73932,                0.80331,               0.005974,               0.005974,               0.005974
                    124,                0.50374,                0.60199,                0.84225,                0.98643,                      1,                  0.995,                0.89304,                0.59356,                0.65758,                0.79108,               0.005941,               0.005941,               0.005941
                    125,                0.56445,                0.57981,                 0.8474,                  0.992,                      1,                  0.995,                 0.8797,                  0.596,                0.69974,                 0.8148,               0.005908,               0.005908,               0.005908
                    126,                0.57105,                0.56065,                 0.8202,                0.99166,                      1,                  0.995,                0.86706,                0.61484,                0.72669,                0.83818,               0.005875,               0.005875,               0.005875
                    127,                0.50338,                0.57259,                0.82623,                0.99124,                      1,                  0.995,                 0.8538,                0.61988,                 0.6889,                0.83343,               0.005842,               0.005842,               0.005842
                    128,                0.49931,                 0.5549,                0.78111,                0.98364,                      1,                  0.995,                0.87877,                0.62564,                 0.6739,                0.80914,               0.005809,               0.005809,               0.005809
                    129,                0.51501,                0.53917,                0.82032,                 0.9902,                      1,                  0.995,                0.86851,                 0.6522,                0.67186,                0.82517,               0.005776,               0.005776,               0.005776
                    130,                0.47795,                0.51924,                0.81478,                  0.986,                      1,                  0.995,                0.90965,                0.60352,                0.58443,                0.78581,               0.005743,               0.005743,               0.005743
                    131,                0.53103,                0.55474,                0.84274,                0.99108,                      1,                  0.995,                0.86751,                0.70041,                0.63365,                0.82145,                0.00571,                0.00571,                0.00571
                    132,                0.55949,                0.53729,                  0.829,                0.98471,                      1,                  0.995,                0.84671,                0.62986,                0.67661,                0.79587,               0.005677,               0.005677,               0.005677
                    133,                0.52547,                0.55209,                0.81715,                0.99144,                      1,                  0.995,                0.84838,                0.66825,                0.63933,                0.81422,               0.005644,               0.005644,               0.005644
                    134,                0.52553,                0.52894,                 0.8055,                0.98188,                      1,                  0.995,                 0.9013,                0.56993,                0.64121,                0.78244,               0.005611,               0.005611,               0.005611
                    135,                0.52348,                0.53202,                0.79422,                0.98531,                      1,                  0.995,                0.84814,                0.59907,                0.64138,                0.79421,               0.005578,               0.005578,               0.005578
                    136,                0.47911,                0.51073,                0.79728,                0.99197,                      1,                  0.995,                0.90068,                0.57001,                0.62759,                0.79733,               0.005545,               0.005545,               0.005545
                    137,                0.49074,                0.53266,                0.78937,                0.98851,                      1,                  0.995,                0.85304,                 0.6109,                0.64215,                0.79301,               0.005512,               0.005512,               0.005512
                    138,                0.44715,                0.51055,                0.79518,                0.98988,                      1,                  0.995,                0.85626,                0.55743,                0.61762,                0.78227,               0.005479,               0.005479,               0.005479
                    139,                0.46537,                0.49586,                0.83037,                0.99086,                      1,                  0.995,                 0.8695,                0.62597,                0.67016,                0.80363,               0.005446,               0.005446,               0.005446
                    140,                0.51975,                0.53205,                0.81338,                 0.9924,                      1,                  0.995,                0.88333,                0.60611,                0.71614,                0.81241,               0.005413,               0.005413,               0.005413
                    141,                0.56595,                0.56487,                0.82741,                0.98994,                      1,                  0.995,                0.87699,                 0.5426,                0.63977,                0.78298,                0.00538,                0.00538,                0.00538
                    142,                0.50246,                0.51125,                0.82569,                0.98395,                      1,                  0.995,                  0.887,                0.62706,                0.61873,                 0.8065,               0.005347,               0.005347,               0.005347
                    143,                0.50934,                0.52252,                0.79517,                0.99124,                      1,                  0.995,                0.91642,                0.54118,                 0.5606,                0.77213,               0.005314,               0.005314,               0.005314
                    144,                0.42136,                0.44343,                 0.7865,                0.99073,                      1,                  0.995,                0.86915,                 0.6215,                0.56033,                 0.8065,               0.005281,               0.005281,               0.005281
                    145,                0.47844,                0.48422,                0.81254,                0.99185,                      1,                  0.995,                0.88702,                0.56477,                0.53268,                0.79415,               0.005248,               0.005248,               0.005248
                    146,                0.50507,                 0.5047,                0.83774,                0.99093,                      1,                  0.995,                0.82885,                0.65532,                0.59859,                0.82031,               0.005215,               0.005215,               0.005215
                    147,                0.50046,                0.49954,                0.83869,                0.99236,                      1,                  0.995,                0.89781,                 0.5105,                0.50078,                0.77727,               0.005182,               0.005182,               0.005182
                    148,                0.44373,                0.48858,                 0.8399,                0.99177,                      1,                  0.995,                0.86321,                0.57078,                0.54016,                0.77933,               0.005149,               0.005149,               0.005149
                    149,                0.43783,                0.48981,                0.79905,                0.99164,                      1,                  0.995,                0.85025,                0.57784,                0.56239,                0.78329,               0.005116,               0.005116,               0.005116
                    150,                0.47196,                0.48635,                0.81791,                0.99013,                      1,                  0.995,                0.88743,                0.55576,                 0.5922,                0.76935,               0.005083,               0.005083,               0.005083
                    151,                0.45454,                0.47714,                 0.8037,                0.99156,                      1,                  0.995,                 0.8875,                0.50326,                 0.5614,                0.77236,                0.00505,                0.00505,                0.00505
                    152,                0.38944,                 0.4836,                0.80147,                0.99104,                      1,                  0.995,                 0.8868,                0.53089,                0.58639,                0.77489,               0.005017,               0.005017,               0.005017
                    153,                0.45048,                0.51826,                0.82345,                0.99016,                      1,                  0.995,                0.89375,                0.52816,                0.55544,                0.78424,               0.004984,               0.004984,               0.004984
                    154,                0.46043,                0.51029,                0.82891,                0.98669,                      1,                  0.995,                0.90689,                0.49028,                0.56595,                0.76877,               0.004951,               0.004951,               0.004951
                    155,                0.48098,                0.47056,                0.82654,                0.97894,                      1,                  0.995,                0.91144,                 0.4885,                0.50485,                0.76233,               0.004918,               0.004918,               0.004918
                    156,                0.44881,                0.44211,                0.79185,                0.98551,                      1,                  0.995,                0.91374,                0.51854,                0.52554,                0.77991,               0.004885,               0.004885,               0.004885
                    157,                0.45847,                0.46363,                0.84049,                0.98334,                      1,                  0.995,                0.90644,                0.46576,                0.47989,                 0.7614,               0.004852,               0.004852,               0.004852
                    158,                0.48675,                0.45676,                0.83408,                0.97843,                      1,                  0.995,                0.90564,                0.52957,                0.51496,                0.77456,               0.004819,               0.004819,               0.004819
                    159,                0.49601,                0.49777,                0.85954,                0.98911,                      1,                  0.995,                0.90462,                0.49742,                0.48131,                0.76531,               0.004786,               0.004786,               0.004786
                    160,                0.43545,                0.43918,                0.82154,                0.99106,                      1,                  0.995,                0.93462,                  0.463,                0.45497,                0.75397,               0.004753,               0.004753,               0.004753
                    161,                0.41638,                0.41851,                0.78324,                0.99164,                      1,                  0.995,                0.90597,                0.50025,                0.47155,                0.77544,                0.00472,                0.00472,                0.00472
                    162,                0.48977,                0.46385,                0.83785,                0.98919,                      1,                  0.995,                 0.9505,                0.48038,                0.49015,                0.75999,               0.004687,               0.004687,               0.004687
                    163,                0.40237,                0.44332,                0.80172,                0.99122,                      1,                  0.995,                0.89589,                0.47004,                0.46518,                0.76369,               0.004654,               0.004654,               0.004654
                    164,                0.44587,                0.44735,                0.79827,                 0.9894,                      1,                  0.995,                0.89598,                0.48697,                0.49888,                0.75965,               0.004621,               0.004621,               0.004621
