                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.37228,                0.33176,                0.80439,                0.99793,                      1,                  0.995,                0.94112,                0.37249,                0.32179,                0.80826,               0.007855,               0.007855,               0.007855
                     67,                0.36589,                0.31942,                0.80018,                0.99805,                      1,                  0.995,                0.94362,                0.36511,                0.31988,                 0.8048,               0.007822,               0.007822,               0.007822
                     68,                0.36854,                0.31185,                 0.8013,                0.99816,                      1,                  0.995,                0.96334,                0.32332,                0.30177,                0.80487,               0.007789,               0.007789,               0.007789
                     69,                0.35584,                0.30703,                0.80015,                0.99857,                      1,                  0.995,                0.92966,                0.36696,                0.30911,                0.80918,               0.007756,               0.007756,               0.007756
                     70,                0.34367,                0.29892,                0.79599,                0.99805,                      1,                  0.995,                 0.9605,                0.34066,                0.30057,                0.80564,               0.007723,               0.007723,               0.007723
                     71,                0.35452,                0.30677,                 0.7948,                0.99868,                      1,                  0.995,                 0.9607,                0.33553,                0.30827,                0.79872,                0.00769,                0.00769,                0.00769
                     72,                0.35892,                0.30302,                0.80243,                 0.9982,                      1,                  0.995,                0.93349,                 0.3835,                0.29516,                0.80828,               0.007657,               0.007657,               0.007657
                     73,                0.37246,                 0.3045,                0.79725,                0.99881,                      1,                  0.995,                0.93919,                0.37335,                0.31598,                0.80346,               0.007624,               0.007624,               0.007624
                     74,                0.36908,                0.30354,                0.81259,                0.99886,                      1,                  0.995,                0.94621,                0.39028,                0.31763,                0.80817,               0.007591,               0.007591,               0.007591
                     75,                0.38377,                0.30224,                0.80317,                0.99867,                      1,                  0.995,                0.95399,                0.34795,                0.29615,                0.79972,               0.007558,               0.007558,               0.007558
                     76,                0.35482,                 0.2978,                0.80553,                0.99861,                      1,                  0.995,                0.93654,                0.35428,                0.28743,                0.80681,               0.007525,               0.007525,               0.007525
                     77,                0.35322,                 0.2905,                0.79556,                0.99875,                      1,                  0.995,                0.94624,                0.33654,                0.27732,                0.80816,               0.007492,               0.007492,               0.007492
                     78,                0.33375,                 0.2945,                0.79098,                 0.9981,                      1,                  0.995,                0.96202,                0.31648,                0.28874,                0.79991,               0.007459,               0.007459,               0.007459
                     79,                0.34102,                0.29606,                 0.7884,                0.99765,                      1,                  0.995,                0.94221,                0.35953,                0.30474,                0.80271,               0.007426,               0.007426,               0.007426
                     80,                 0.3475,                0.29835,                0.78552,                0.99815,                      1,                  0.995,                0.93323,                0.35019,                0.29278,                0.80586,               0.007393,               0.007393,               0.007393
                     81,                0.34831,                0.28408,                0.79596,                 0.9979,                      1,                  0.995,                0.95016,                0.32586,                0.26556,                0.80322,                0.00736,                0.00736,                0.00736
                     82,                0.33429,                0.28748,                0.79284,                0.99789,                      1,                  0.995,                0.94884,                0.35258,                0.29857,                0.80604,               0.007327,               0.007327,               0.007327
                     83,                0.34677,                0.29723,                0.79301,                0.99856,                      1,                  0.995,                0.92466,                0.37088,                0.30402,                0.80849,               0.007294,               0.007294,               0.007294
                     84,                0.34666,                0.29242,                0.79407,                0.99909,                      1,                  0.995,                0.96193,                0.33015,                0.30069,                0.79957,               0.007261,               0.007261,               0.007261
                     85,                 0.3515,                0.29985,                0.79248,                0.99896,                      1,                  0.995,                0.94651,                0.38907,                 0.3166,                0.80775,               0.007228,               0.007228,               0.007228
                     86,                0.34156,                  0.293,                0.79622,                0.99864,                      1,                  0.995,                0.97113,                0.32289,                0.26583,                 0.8002,               0.007195,               0.007195,               0.007195
                     87,                0.33983,                 0.2788,                0.78536,                0.99877,                      1,                  0.995,                 0.9602,                0.35501,                0.29519,                0.80745,               0.007162,               0.007162,               0.007162
                     88,                0.33089,                0.27667,                0.78912,                0.99889,                      1,                  0.995,                0.96489,                0.31219,                0.28872,                0.80263,               0.007129,               0.007129,               0.007129
                     89,                 0.3224,                0.27812,                0.79032,                0.99867,                      1,                  0.995,                0.95067,                0.34533,                0.29428,                0.80425,               0.007096,               0.007096,               0.007096
                     90,                0.34167,                0.28387,                0.79191,                0.99856,                      1,                  0.995,                0.95301,                0.33968,                0.28802,                0.80408,               0.007063,               0.007063,               0.007063
                     91,                 0.3347,                0.27534,                0.78891,                0.99874,                      1,                  0.995,                0.95723,                0.32543,                0.29502,                0.79921,                0.00703,                0.00703,                0.00703
                     92,                 0.3241,                0.27555,                0.79242,                0.99882,                      1,                  0.995,                 0.9525,                0.33907,                0.28833,                 0.8019,               0.006997,               0.006997,               0.006997
                     93,                0.32031,                0.28696,                0.79468,                0.99877,                      1,                  0.995,                0.97052,                0.31081,                0.27892,                  0.796,               0.006964,               0.006964,               0.006964
                     94,                0.33106,                 0.2768,                0.79421,                0.99861,                      1,                  0.995,                0.96448,                0.30318,                0.27752,                0.79308,               0.006931,               0.006931,               0.006931
                     95,                0.32504,                0.27553,                0.79379,                0.99894,                      1,                  0.995,                0.95924,                0.32285,                0.26678,                0.80028,               0.006898,               0.006898,               0.006898
                     96,                0.32289,                0.26596,                0.80657,                0.99858,                      1,                  0.995,                0.95445,                0.33126,                0.27928,                0.80363,               0.006865,               0.006865,               0.006865
                     97,                0.31845,                0.26917,                  0.794,                0.99788,                      1,                  0.995,                0.95369,                0.34639,                0.26562,                0.80768,               0.006832,               0.006832,               0.006832
                     98,                0.32227,                0.26255,                0.79452,                0.99804,                      1,                  0.995,                0.95752,                 0.3132,                0.27058,                0.80034,               0.006799,               0.006799,               0.006799
                     99,                0.31438,                0.27176,                0.79851,                0.99824,                      1,                  0.995,                0.95442,                0.32642,                0.26862,                0.80092,               0.006766,               0.006766,               0.006766
                    100,                0.32323,                0.26569,                 0.7895,                0.99875,                      1,                  0.995,                0.95618,                0.32744,                0.27601,                0.80253,               0.006733,               0.006733,               0.006733
                    101,                0.32738,                0.27442,                0.79909,                0.99812,                      1,                  0.995,                0.94555,                0.37926,                0.29059,                 0.8095,                 0.0067,                 0.0067,                 0.0067
                    102,                0.30969,                0.26265,                0.78458,                0.99875,                      1,                  0.995,                0.95279,                0.33708,                0.27938,                0.80325,               0.006667,               0.006667,               0.006667
                    103,                0.32036,                 0.2646,                0.79817,                  0.999,                      1,                  0.995,                0.94033,                 0.3464,                0.28013,                0.80724,               0.006634,               0.006634,               0.006634
                    104,                0.33063,                0.26795,                0.78716,                0.99896,                      1,                  0.995,                0.94123,                0.32424,                0.26439,                0.80345,               0.006601,               0.006601,               0.006601
                    105,                0.31587,                0.26586,                0.77719,                0.99867,                      1,                  0.995,                0.94987,                0.31627,                0.25905,                0.79741,               0.006568,               0.006568,               0.006568
                    106,                0.30673,                0.26095,                0.77936,                 0.9989,                      1,                  0.995,                0.94994,                0.30656,                0.25726,                 0.7971,               0.006535,               0.006535,               0.006535
                    107,                0.33153,                0.26264,                0.77731,                0.99865,                      1,                  0.995,                0.95498,                0.32081,                0.26819,                0.79942,               0.006502,               0.006502,               0.006502
                    108,                0.32229,                0.26245,                0.79154,                0.99894,                      1,                  0.995,                0.94357,                 0.3436,                0.26419,                0.80557,               0.006469,               0.006469,               0.006469
                    109,                0.29734,                0.25518,                0.78877,                 0.9987,                      1,                  0.995,                0.95524,                0.33125,                0.26315,                0.80222,               0.006436,               0.006436,               0.006436
                    110,                0.30857,                0.26205,                0.78252,                0.99872,                      1,                  0.995,                0.96155,                0.33352,                0.25807,                0.80108,               0.006403,               0.006403,               0.006403
                    111,                0.31962,                0.25306,                0.79533,                0.99871,                      1,                  0.995,                0.95326,                0.33911,                0.26484,                0.80195,                0.00637,                0.00637,                0.00637
                    112,                0.30902,                0.25848,                0.79193,                0.99833,                      1,                  0.995,                 0.9499,                0.34344,                0.27016,                  0.803,               0.006337,               0.006337,               0.006337
                    113,                0.30422,                0.25981,                0.78303,                0.99894,                      1,                  0.995,                0.96125,                0.29746,                0.26006,                0.79412,               0.006304,               0.006304,               0.006304
                    114,                0.30649,                0.26478,                0.79224,                0.99878,                      1,                  0.995,                0.97153,                0.29373,                0.26063,                0.79568,               0.006271,               0.006271,               0.006271
                    115,                0.29659,                0.25365,                0.79132,                0.99855,                      1,                  0.995,                0.97728,                 0.3082,                0.27366,                0.79718,               0.006238,               0.006238,               0.006238
                    116,                0.30362,                0.24939,                0.79321,                0.99892,                      1,                  0.995,                0.95243,                0.31025,                0.26125,                 0.7961,               0.006205,               0.006205,               0.006205
                    117,                0.29071,                0.24815,                0.78042,                0.99899,                      1,                  0.995,                0.95222,                0.30912,                0.25825,                  0.795,               0.006172,               0.006172,               0.006172
                    118,                0.29996,                0.25412,                0.78767,                0.99879,                      1,                  0.995,                0.95967,                 0.3277,                0.26956,                0.80251,               0.006139,               0.006139,               0.006139
                    119,                0.31593,                0.25675,                0.79142,                 0.9987,                      1,                  0.995,                0.96025,                0.32007,                 0.2586,                0.79917,               0.006106,               0.006106,               0.006106
                    120,                0.29879,                0.25601,                0.78905,                0.99877,                      1,                  0.995,                0.96017,                0.32741,                 0.2732,                0.79946,               0.006073,               0.006073,               0.006073
                    121,                0.29875,                0.24897,                0.78407,                0.99857,                      1,                  0.995,                0.96945,                0.30286,                0.24713,                0.79473,                0.00604,                0.00604,                0.00604
                    122,                 0.2966,                0.25012,                0.78511,                0.99898,                      1,                  0.995,                0.96222,                0.30771,                0.27086,                0.79457,               0.006007,               0.006007,               0.006007
                    123,                0.29271,                0.24299,                 0.7806,                0.99872,                      1,                  0.995,                0.96496,                0.29561,                0.25615,                0.79318,               0.005974,               0.005974,               0.005974
                    124,                0.29686,                0.24545,                0.78815,                0.99844,                      1,                  0.995,                0.95785,                0.31284,                0.25655,                0.79735,               0.005941,               0.005941,               0.005941
                    125,                0.29776,                0.24309,                0.78036,                0.99897,                      1,                  0.995,                0.97165,                0.30279,                0.25373,                0.79824,               0.005908,               0.005908,               0.005908
                    126,                0.29347,                0.24694,                 0.7869,                0.99889,                      1,                  0.995,                0.97184,                0.29294,                 0.2601,                0.79635,               0.005875,               0.005875,               0.005875
                    127,                0.29992,                0.24566,                0.78475,                0.99908,                      1,                  0.995,                0.96949,                0.28257,                0.24608,                0.79595,               0.005842,               0.005842,               0.005842
                    128,                0.27974,                0.23997,                0.77454,                0.99886,                      1,                  0.995,                0.96848,                0.29074,                0.24395,                0.79727,               0.005809,               0.005809,               0.005809
                    129,                0.28953,                0.23763,                0.77875,                0.99863,                      1,                  0.995,                 0.9652,                0.29563,                0.25702,                  0.795,               0.005776,               0.005776,               0.005776
                    130,                0.28343,                0.24212,                0.78414,                0.99815,                      1,                  0.995,                0.96353,                0.29089,                0.24864,                0.79666,               0.005743,               0.005743,               0.005743
                    131,                0.29074,                0.24011,                 0.7851,                0.99886,                      1,                  0.995,                0.97578,                0.29819,                0.26387,                0.79631,                0.00571,                0.00571,                0.00571
                    132,                0.28642,                0.24131,                0.78263,                0.99856,                      1,                  0.995,                0.97628,                0.29669,                0.25527,                 0.7941,               0.005677,               0.005677,               0.005677
                    133,                 0.2922,                0.24184,                0.77544,                0.99871,                      1,                  0.995,                0.98009,                0.28716,                0.24471,                0.79299,               0.005644,               0.005644,               0.005644
                    134,                0.29091,                 0.2356,                0.78394,                0.99886,                      1,                  0.995,                0.96818,                0.28317,                0.23722,                0.79201,               0.005611,               0.005611,               0.005611
                    135,                0.29331,                 0.2464,                0.79964,                0.99893,                      1,                  0.995,                0.96407,                0.31005,                0.24498,                0.79692,               0.005578,               0.005578,               0.005578
                    136,                0.30435,                0.23881,                0.78338,                 0.9988,                      1,                  0.995,                0.98029,                0.27217,                0.24227,                0.79335,               0.005545,               0.005545,               0.005545
                    137,                 0.2804,                0.23821,                0.78744,                0.99863,                      1,                  0.995,                0.96751,                0.29816,                0.25469,                 0.7954,               0.005512,               0.005512,               0.005512
                    138,                0.28422,                0.24082,                0.78488,                0.99909,                      1,                  0.995,                0.97604,                0.28921,                0.23731,                0.79298,               0.005479,               0.005479,               0.005479
                    139,                0.28903,                0.23871,                0.78458,                0.99851,                      1,                  0.995,                0.96407,                0.30492,                0.23973,                0.79543,               0.005446,               0.005446,               0.005446
                    140,                0.28516,                0.23852,                0.78184,                0.99885,                      1,                  0.995,                0.96216,                0.31183,                0.24772,                0.79757,               0.005413,               0.005413,               0.005413
                    141,                0.28513,                0.23694,                0.78336,                0.99867,                      1,                  0.995,                0.95934,                0.30097,                0.24449,                0.79555,                0.00538,                0.00538,                0.00538
                    142,                0.27679,                0.23124,                0.79349,                0.99877,                      1,                  0.995,                0.97253,                0.27838,                0.23847,                0.79348,               0.005347,               0.005347,               0.005347
                    143,                0.27102,                0.22861,                0.77843,                0.99899,                      1,                  0.995,                0.97246,                0.29439,                0.24857,                0.79607,               0.005314,               0.005314,               0.005314
                    144,                0.27876,                 0.2298,                0.78601,                0.99886,                      1,                  0.995,                0.96084,                0.30031,                0.24586,                0.79579,               0.005281,               0.005281,               0.005281
                    145,                0.27958,                0.23703,                0.79115,                0.99877,                      1,                  0.995,                0.96706,                0.27616,                0.22908,                0.79224,               0.005248,               0.005248,               0.005248
                    146,                0.28327,                0.22982,                0.78294,                0.99907,                      1,                  0.995,                0.97799,                0.28725,                0.23339,                0.79433,               0.005215,               0.005215,               0.005215
                    147,                0.28308,                0.23274,                 0.7903,                0.99894,                      1,                  0.995,                0.97225,                0.27739,                0.22897,                0.79474,               0.005182,               0.005182,               0.005182
                    148,                0.27566,                0.22741,                0.78719,                0.99906,                      1,                  0.995,                0.96513,                0.29839,                0.23119,                0.79773,               0.005149,               0.005149,               0.005149
                    149,                0.28411,                0.22751,                0.78784,                0.99875,                      1,                  0.995,                0.96702,                0.28563,                0.22908,                0.79581,               0.005116,               0.005116,               0.005116
                    150,                0.27672,                0.22902,                 0.7732,                0.99882,                      1,                  0.995,                0.95973,                0.29616,                0.23546,                0.79842,               0.005083,               0.005083,               0.005083
                    151,                0.28363,                0.22953,                0.79399,                0.99898,                      1,                  0.995,                0.97379,                0.27271,                0.22983,                0.79596,                0.00505,                0.00505,                0.00505
                    152,                0.26439,                0.22572,                0.78274,                0.99865,                      1,                  0.995,                0.95971,                0.29787,                0.23813,                0.79787,               0.005017,               0.005017,               0.005017
                    153,                0.26661,                0.22702,                0.77912,                0.99888,                      1,                  0.995,                0.96224,                0.29096,                0.22688,                0.79751,               0.004984,               0.004984,               0.004984
                    154,                0.26817,                0.22313,                0.77799,                0.99902,                      1,                  0.995,                0.96634,                0.28509,                0.23129,                0.79677,               0.004951,               0.004951,               0.004951
                    155,                0.26808,                0.22291,                0.77901,                0.99895,                      1,                  0.995,                0.97441,                0.26529,                0.22489,                0.79207,               0.004918,               0.004918,               0.004918
                    156,                 0.2592,                 0.2268,                 0.7757,                0.99869,                      1,                  0.995,                0.97706,                0.26383,                0.21898,                0.79046,               0.004885,               0.004885,               0.004885
                    157,                0.25951,                0.22973,                0.77938,                0.99908,                      1,                  0.995,                0.97262,                0.28113,                0.22732,                0.79242,               0.004852,               0.004852,               0.004852
                    158,                0.26584,                0.22251,                0.77776,                0.99874,                      1,                  0.995,                0.97603,                0.27602,                0.22128,                0.79408,               0.004819,               0.004819,               0.004819
                    159,                0.26796,                0.22558,                0.78657,                0.99901,                      1,                  0.995,                0.97438,                0.29271,                0.24016,                0.79723,               0.004786,               0.004786,               0.004786
                    160,                0.26716,                0.22621,                0.77959,                0.99904,                      1,                  0.995,                0.95979,                0.29356,                0.24465,                0.79543,               0.004753,               0.004753,               0.004753
                    161,                 0.2617,                 0.2317,                0.77721,                0.99888,                      1,                  0.995,                0.96881,                0.30452,                0.24189,                0.79642,                0.00472,                0.00472,                0.00472
                    162,                0.26596,                0.22875,                0.78491,                0.99899,                      1,                  0.995,                0.96907,                0.29618,                0.23462,                0.79464,               0.004687,               0.004687,               0.004687
                    163,                0.27229,                0.22259,                0.78939,                0.99891,                      1,                  0.995,                0.97893,                0.28018,                0.23415,                 0.7933,               0.004654,               0.004654,               0.004654
                    164,                0.26354,                0.22023,                0.77651,                0.99876,                      1,                  0.995,                0.96658,                 0.2837,                0.22212,                 0.7927,               0.004621,               0.004621,               0.004621
                    165,                0.26004,                0.21593,                0.78032,                0.99876,                      1,                  0.995,                0.96098,                 0.3086,                0.23589,                0.79744,               0.004588,               0.004588,               0.004588
                    166,                0.24532,                0.20898,                0.77062,                0.99882,                      1,                  0.995,                 0.9636,                0.29985,                0.22204,                0.79754,               0.004555,               0.004555,               0.004555
                    167,                0.24437,                0.20788,                0.77241,                0.99896,                      1,                  0.995,                0.98248,                0.28417,                0.23865,                0.79513,               0.004522,               0.004522,               0.004522
                    168,                0.25684,                0.22247,                 0.7736,                 0.9988,                      1,                  0.995,                0.97822,                0.28873,                0.23349,                0.79662,               0.004489,               0.004489,               0.004489
