                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.32135,                0.24923,                0.81034,                0.99911,                      1,                  0.995,                0.97372,                0.27832,                0.22386,                0.79905,               0.004753,               0.004753,               0.004753
                     55,                0.32543,                0.25425,                0.81448,                      1,                      1,                  0.995,                0.97419,                0.26289,                0.23345,                0.79434,               0.004654,               0.004654,               0.004654
                     56,                0.31494,                0.24298,                0.80018,                0.99914,                      1,                  0.995,                0.95039,                0.33512,                0.25242,                0.81006,               0.004555,               0.004555,               0.004555
                     57,                0.29737,                0.23949,                 0.7927,                      1,                      1,                  0.995,                0.97418,                0.30357,                0.24482,                0.80127,               0.004456,               0.004456,               0.004456
                     58,                0.30473,                0.24135,                0.80837,                0.99911,                      1,                  0.995,                0.98102,                0.25857,                0.22584,                0.79978,               0.004357,               0.004357,               0.004357
                     59,                 0.3208,                0.24569,                0.80089,                 0.9991,                      1,                  0.995,                0.98072,                0.26223,                0.22044,                0.79832,               0.004258,               0.004258,               0.004258
                     60,                0.32449,                0.24958,                0.81792,                0.99911,                      1,                  0.995,                0.98277,                0.25639,                0.22907,                0.79778,               0.004159,               0.004159,               0.004159
                     61,                0.29799,                0.22971,                0.79813,                      1,                      1,                  0.995,                0.98018,                0.28615,                0.23399,                0.80106,                0.00406,                0.00406,                0.00406
                     62,                 0.2977,                0.22863,                0.79629,                      1,                      1,                  0.995,                0.96582,                0.29596,                0.24525,                0.80432,               0.003961,               0.003961,               0.003961
                     63,                0.29577,                0.23819,                0.80616,                      1,                      1,                  0.995,                0.96411,                0.30684,                0.25177,                0.80578,               0.003862,               0.003862,               0.003862
                     64,                0.28676,                0.23487,                0.79024,                0.99911,                      1,                  0.995,                0.95811,                0.30313,                0.21927,                0.80846,               0.003763,               0.003763,               0.003763
                     65,                 0.2842,                0.22897,                0.79602,                0.99912,                      1,                  0.995,                0.96537,                0.27894,                0.22227,                0.80431,               0.003664,               0.003664,               0.003664
                     66,                0.28452,                 0.2171,                0.78577,                0.99913,                      1,                  0.995,                 0.9544,                0.31469,                0.21973,                0.80533,               0.003565,               0.003565,               0.003565
                     67,                0.29853,                0.22218,                0.80647,                      1,                      1,                  0.995,                0.96816,                0.31349,                0.21361,                0.81165,               0.003466,               0.003466,               0.003466
                     68,                0.27645,                0.21954,                0.79507,                0.99912,                      1,                  0.995,                0.96804,                  0.305,                0.22706,                0.80449,               0.003367,               0.003367,               0.003367
                     69,                0.27666,                0.22399,                0.79226,                0.99911,                      1,                  0.995,                0.98098,                0.30621,                0.21963,                0.80213,               0.003268,               0.003268,               0.003268
                     70,                0.26995,                0.22178,                0.79953,                0.99911,                      1,                  0.995,                0.97847,                 0.2871,                0.21613,                0.79678,               0.003169,               0.003169,               0.003169
                     71,                0.25758,                0.21363,                0.79862,                0.99911,                      1,                  0.995,                 0.9792,                0.26782,                0.21072,                0.79318,                0.00307,                0.00307,                0.00307
                     72,                0.26073,                0.21575,                 0.8042,                0.99911,                      1,                  0.995,                0.97764,                0.27474,                0.22607,                0.78918,               0.002971,               0.002971,               0.002971
                     73,                0.27533,                0.21674,                0.80554,                0.99911,                      1,                  0.995,                0.98362,                 0.2697,                0.21338,                0.78914,               0.002872,               0.002872,               0.002872
                     74,                0.26135,                0.21026,                0.80453,                 0.9991,                      1,                  0.995,                0.98186,                 0.2696,                0.22484,                0.79223,               0.002773,               0.002773,               0.002773
                     75,                0.25319,                0.20876,                0.79756,                0.99911,                      1,                  0.995,                0.98292,                  0.263,                0.22485,                0.79515,               0.002674,               0.002674,               0.002674
                     76,                0.24485,                0.19835,                0.79525,                      1,                      1,                  0.995,                 0.9723,                0.29548,                0.21307,                0.79943,               0.002575,               0.002575,               0.002575
                     77,                0.25162,                0.20003,                0.79875,                0.99913,                      1,                  0.995,                0.97467,                0.26248,                0.20109,                0.79809,               0.002476,               0.002476,               0.002476
                     78,                0.26988,                0.20378,                0.79809,                      1,                      1,                  0.995,                0.98868,                0.24824,                 0.1959,                0.79725,               0.002377,               0.002377,               0.002377
                     79,                0.25466,                0.19683,                0.79137,                      1,                      1,                  0.995,                0.98421,                0.29263,                0.21104,                  0.802,               0.002278,               0.002278,               0.002278
                     80,                0.24044,                0.19577,                0.77808,                      1,                      1,                  0.995,                0.97075,                0.30035,                0.22041,                0.80078,               0.002179,               0.002179,               0.002179
                     81,                0.23416,                0.19339,                0.78989,                      1,                      1,                  0.995,                0.98908,                0.27543,                0.21691,                0.79627,                0.00208,                0.00208,                0.00208
                     82,                0.23787,                0.18946,                0.78229,                      1,                      1,                  0.995,                0.99059,                0.24559,                0.20775,                0.79486,               0.001981,               0.001981,               0.001981
                     83,                0.23942,                0.19081,                0.77449,                0.99913,                      1,                  0.995,                 0.9927,                0.26429,                0.19197,                0.79735,               0.001882,               0.001882,               0.001882
                     84,                0.24002,                0.18695,                 0.7961,                      1,                      1,                  0.995,                0.98698,                0.24209,                0.18586,                0.79236,               0.001783,               0.001783,               0.001783
                     85,                0.22295,                0.18844,                0.78658,                      1,                      1,                  0.995,                0.98308,                0.26472,                  0.188,                0.79324,               0.001684,               0.001684,               0.001684
                     86,                0.25677,                0.19566,                0.79034,                      1,                      1,                  0.995,                0.98663,                0.25791,                0.19806,                0.79391,               0.001585,               0.001585,               0.001585
                     87,                0.21877,                0.18197,                0.77135,                0.99912,                      1,                  0.995,                0.97903,                0.27461,                 0.1899,                0.79826,               0.001486,               0.001486,               0.001486
                     88,                0.21775,                0.17862,                0.78987,                      1,                      1,                  0.995,                  0.983,                0.25961,                0.18597,                0.79572,               0.001387,               0.001387,               0.001387
                     89,                 0.2058,                0.16753,                 0.7974,                0.99912,                      1,                  0.995,                0.98662,                0.26626,                 0.1866,                0.79627,               0.001288,               0.001288,               0.001288
                     90,                0.21999,                0.17055,                0.79065,                0.99912,                      1,                  0.995,                0.98692,                0.25789,                0.18645,                0.79569,               0.001189,               0.001189,               0.001189
                     91,                 0.2114,                0.17309,                0.78101,                0.99912,                      1,                  0.995,                0.99133,                0.24845,                0.18609,                0.79312,                0.00109,                0.00109,                0.00109
                     92,                0.21831,                0.17561,                0.78731,                      1,                      1,                  0.995,                0.98866,                0.23763,                0.17886,                0.79006,               0.000991,               0.000991,               0.000991
                     93,                0.21551,                 0.1664,                 0.7807,                      1,                      1,                  0.995,                0.98857,                0.24825,                0.18143,                0.79184,               0.000892,               0.000892,               0.000892
                     94,                0.20132,                 0.1628,                0.78144,                      1,                      1,                  0.995,                0.98648,                   0.28,                0.18995,                0.79666,               0.000793,               0.000793,               0.000793
                     95,                0.20255,                0.16344,                0.78332,                      1,                      1,                  0.995,                0.98902,                0.25042,                0.17788,                0.79115,               0.000694,               0.000694,               0.000694
                     96,                0.21437,                0.16447,                0.78966,                      1,                      1,                  0.995,                0.99136,                0.23254,                0.16748,                0.78939,               0.000595,               0.000595,               0.000595
                     97,                0.19743,                0.16331,                0.79559,                      1,                      1,                  0.995,                0.98625,                0.24885,                0.17689,                0.79222,               0.000496,               0.000496,               0.000496
                     98,                0.19151,                0.15699,                0.78951,                      1,                      1,                  0.995,                 0.9878,                0.25401,                0.18139,                0.79168,               0.000397,               0.000397,               0.000397
                     99,                0.18847,                0.15874,                0.77572,                      1,                      1,                  0.995,                0.98962,                0.25491,                0.18432,                0.79116,               0.000298,               0.000298,               0.000298
