                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                0.35204,                0.29481,                0.81485,                0.99909,                      1,                  0.995,                0.96611,                0.31274,                0.27638,                0.80975,                0.00604,                0.00604,                0.00604
                     42,                0.38024,                0.28128,                0.81857,                0.99912,                      1,                  0.995,                0.91719,                0.36698,                0.26774,                0.82145,               0.005941,               0.005941,               0.005941
                     43,                0.35795,                0.26539,                0.81396,                0.99911,                      1,                  0.995,                0.95004,                0.32948,                0.26016,                0.81179,               0.005842,               0.005842,               0.005842
                     44,                0.36284,                0.28264,                0.79787,                0.99906,                      1,                  0.995,                 0.9487,                 0.2993,                0.26569,                0.80453,               0.005743,               0.005743,               0.005743
                     45,                0.34647,                0.28547,                0.81895,                0.99897,                      1,                  0.995,                0.95764,                0.33577,                0.30487,                0.81511,               0.005644,               0.005644,               0.005644
                     46,                0.36148,                0.27789,                0.82571,                 0.9991,                      1,                  0.995,                0.95692,                 0.3306,                0.27936,                0.80839,               0.005545,               0.005545,               0.005545
                     47,                0.35663,                  0.274,                0.81848,                0.99913,                      1,                  0.995,                0.96735,                0.29583,                0.28247,                0.80074,               0.005446,               0.005446,               0.005446
                     48,                0.34097,                0.26868,                0.80574,                0.99912,                      1,                  0.995,                0.98585,                0.26281,                0.25112,                0.79396,               0.005347,               0.005347,               0.005347
                     49,                 0.3173,                 0.2548,                0.78926,                0.99903,                      1,                  0.995,                0.96475,                 0.2817,                0.25203,                0.80058,               0.005248,               0.005248,               0.005248
                     50,                0.34782,                0.27022,                0.80922,                0.99905,                      1,                  0.995,                  0.941,                0.34513,                0.27267,                0.81331,               0.005149,               0.005149,               0.005149
                     51,                0.32943,                 0.2618,                0.80389,                 0.9991,                      1,                  0.995,                0.96345,                0.32718,                0.26424,                0.81029,                0.00505,                0.00505,                0.00505
                     52,                0.33908,                 0.2677,                0.81941,                0.99912,                      1,                  0.995,                0.96869,                0.31999,                0.25825,                0.80701,               0.004951,               0.004951,               0.004951
                     53,                0.30437,                0.25532,                0.78949,                0.99912,                      1,                  0.995,                 0.9608,                 0.3162,                0.24817,                0.80284,               0.004852,               0.004852,               0.004852
                     54,                0.31227,                0.24843,                0.79429,                0.99912,                      1,                  0.995,                0.96714,                0.30719,                0.24978,                0.80218,               0.004753,               0.004753,               0.004753
                     55,                0.32233,                0.24567,                0.79643,                0.99912,                      1,                  0.995,                0.97622,                0.30857,                0.24718,                0.79952,               0.004654,               0.004654,               0.004654
                     56,                0.32539,                0.24981,                 0.8248,                0.99906,                      1,                  0.995,                0.94731,                0.32209,                0.24974,                0.80987,               0.004555,               0.004555,               0.004555
                     57,                0.31925,                0.24888,                0.78951,                0.99892,                      1,                  0.995,                0.96259,                0.29923,                0.24506,                0.80042,               0.004456,               0.004456,               0.004456
                     58,                0.29167,                0.23984,                0.78929,                0.99896,                      1,                  0.995,                0.92656,                0.35098,                0.25088,                0.81207,               0.004357,               0.004357,               0.004357
                     59,                0.30608,                0.25011,                0.80407,                0.99903,                      1,                  0.995,                0.93649,                0.36044,                0.26828,                0.81942,               0.004258,               0.004258,               0.004258
                     60,                0.29351,                0.24222,                0.80083,                0.99908,                      1,                  0.995,                0.97639,                0.32103,                0.27521,                0.80134,               0.004159,               0.004159,               0.004159
                     61,                0.28266,                0.24253,                0.79642,                0.99909,                      1,                  0.995,                0.95038,                0.32586,                  0.266,                0.80751,                0.00406,                0.00406,                0.00406
                     62,                0.29403,                0.24389,                0.80432,                 0.9991,                      1,                  0.995,                0.93647,                0.34913,                0.25806,                0.80992,               0.003961,               0.003961,               0.003961
                     63,                 0.3071,                0.23564,                0.80365,                0.99909,                      1,                  0.995,                0.97965,                0.28449,                 0.2292,                 0.7972,               0.003862,               0.003862,               0.003862
                     64,                0.28316,                0.23179,                0.80206,                 0.9991,                      1,                  0.995,                0.96836,                0.31762,                0.23605,                0.79942,               0.003763,               0.003763,               0.003763
                     65,                 0.2705,                0.23033,                0.79288,                0.99913,                      1,                  0.995,                 0.9608,                0.29291,                 0.2425,                0.79786,               0.003664,               0.003664,               0.003664
                     66,                0.27964,                0.23012,                0.80097,                0.99911,                      1,                  0.995,                0.95865,                0.31035,                0.23524,                 0.8036,               0.003565,               0.003565,               0.003565
                     67,                0.29088,                0.22839,                0.80915,                0.99911,                      1,                  0.995,                0.98025,                0.25775,                0.21656,                0.79643,               0.003466,               0.003466,               0.003466
                     68,                0.26677,                0.21737,                0.79196,                0.99909,                      1,                  0.995,                0.98992,                0.24589,                 0.2125,                0.79614,               0.003367,               0.003367,               0.003367
                     69,                0.27263,                0.22492,                0.80077,                0.99912,                      1,                  0.995,                0.98172,                0.26726,                0.23139,                 0.7972,               0.003268,               0.003268,               0.003268
                     70,                0.27016,                0.22625,                0.79516,                0.99911,                      1,                  0.995,                0.98763,                0.26616,                0.21863,                0.79138,               0.003169,               0.003169,               0.003169
                     71,                0.25868,                0.21004,                0.79577,                0.99911,                      1,                  0.995,                0.98977,                0.25205,                0.22568,                 0.7883,                0.00307,                0.00307,                0.00307
                     72,                0.26268,                 0.2091,                0.80183,                0.99913,                      1,                  0.995,                0.99198,                0.24821,                0.21398,                0.78535,               0.002971,               0.002971,               0.002971
                     73,                0.26838,                0.21572,                 0.7954,                0.99912,                      1,                  0.995,                0.96722,                0.26571,                0.22554,                0.78904,               0.002872,               0.002872,               0.002872
                     74,                0.24787,                0.21351,                0.79577,                      1,                      1,                  0.995,                0.96607,                0.24951,                0.24491,                0.78542,               0.002773,               0.002773,               0.002773
                     75,                 0.2461,                0.21276,                0.79631,                      1,                      1,                  0.995,                0.95671,                0.31976,                0.23439,                0.79667,               0.002674,               0.002674,               0.002674
                     76,                0.24534,                0.21168,                0.79546,                0.99912,                      1,                  0.995,                0.96666,                0.26614,                0.21712,                0.78873,               0.002575,               0.002575,               0.002575
                     77,                0.24833,                0.20928,                0.79046,                0.99913,                      1,                  0.995,                0.96659,                0.31159,                0.23383,                0.79304,               0.002476,               0.002476,               0.002476
                     78,                 0.2413,                0.20487,                0.78851,                0.99912,                      1,                  0.995,                0.95246,                0.34097,                0.22899,                 0.7975,               0.002377,               0.002377,               0.002377
                     79,                0.23651,                 0.2007,                0.78999,                0.99911,                      1,                  0.995,                0.98162,                0.29844,                0.22828,                0.79447,               0.002278,               0.002278,               0.002278
                     80,                0.23946,                0.19532,                0.78506,                0.99911,                      1,                  0.995,                0.98547,                0.26109,                0.20982,                 0.7896,               0.002179,               0.002179,               0.002179
                     81,                0.23049,                0.19511,                0.77711,                0.99912,                      1,                  0.995,                0.98305,                0.27929,                0.20589,                 0.7915,                0.00208,                0.00208,                0.00208
                     82,                0.23482,                0.19307,                0.78805,                0.99911,                      1,                  0.995,                0.99047,                 0.2489,                0.19991,                 0.7878,               0.001981,               0.001981,               0.001981
                     83,                0.21203,                0.18773,                0.78302,                0.99913,                      1,                  0.995,                0.99002,                 0.2471,                 0.1972,                0.79198,               0.001882,               0.001882,               0.001882
                     84,                 0.2106,                0.18073,                0.77456,                0.99912,                      1,                  0.995,                0.99144,                0.25207,                0.20801,                0.78836,               0.001783,               0.001783,               0.001783
                     85,                0.21937,                0.18853,                0.77708,                0.99913,                      1,                  0.995,                0.99264,                0.24166,                0.20361,                0.78805,               0.001684,               0.001684,               0.001684
                     86,                0.21733,                0.18653,                0.78851,                      1,                      1,                  0.995,                0.98731,                0.25696,                 0.2079,                0.78906,               0.001585,               0.001585,               0.001585
                     87,                0.21522,                   0.18,                0.78357,                      1,                      1,                  0.995,                0.97777,                 0.2665,                0.20449,                0.78956,               0.001486,               0.001486,               0.001486
                     88,                0.20787,                0.18278,                0.78985,                      1,                      1,                  0.995,                0.98788,                0.24541,                0.19936,                0.78581,               0.001387,               0.001387,               0.001387
                     89,                0.21294,                0.17608,                0.78243,                      1,                      1,                  0.995,                0.97743,                0.25483,                0.19996,                0.78764,               0.001288,               0.001288,               0.001288
                     90,                 0.2137,                0.18369,                0.80127,                      1,                      1,                  0.995,                0.97515,                0.25555,                0.19732,                0.78969,               0.001189,               0.001189,               0.001189
                     91,                0.20271,                0.17781,                0.78581,                      1,                      1,                  0.995,                0.98552,                0.23555,                0.18585,                0.78749,                0.00109,                0.00109,                0.00109
                     92,                0.20417,                0.17384,                0.79678,                      1,                      1,                  0.995,                0.98434,                0.24715,                0.19082,                0.78849,               0.000991,               0.000991,               0.000991
                     93,                0.21408,                0.17435,                0.79081,                      1,                      1,                  0.995,                0.99006,                0.22951,                0.17753,                0.78748,               0.000892,               0.000892,               0.000892
                     94,                 0.2044,                0.17585,                0.79354,                      1,                      1,                  0.995,                0.99419,                0.22162,                0.18087,                0.78572,               0.000793,               0.000793,               0.000793
                     95,                 0.1926,                0.16437,                0.77543,                0.99914,                      1,                  0.995,                0.99032,                0.23062,                0.18338,                0.78864,               0.000694,               0.000694,               0.000694
                     96,                 0.2175,                0.17217,                 0.7972,                      1,                      1,                  0.995,                0.98194,                0.24572,                0.18784,                0.78718,               0.000595,               0.000595,               0.000595
                     97,                 0.1919,                0.16345,                0.77979,                0.99914,                      1,                  0.995,                0.98637,                0.26045,                0.18558,                0.78971,               0.000496,               0.000496,               0.000496
                     98,                  0.188,                0.15976,                0.78709,                0.99915,                      1,                  0.995,                0.97886,                0.26548,                0.18852,                0.78965,               0.000397,               0.000397,               0.000397
                     99,                0.18393,                0.15502,                0.78276,                0.99915,                      1,                  0.995,                0.98401,                0.26036,                0.18346,                0.78951,               0.000298,               0.000298,               0.000298
