                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.43587,                0.30372,                0.82428,                0.99907,                      1,                  0.995,                0.95515,                0.35218,                0.30423,                0.79681,               0.006634,               0.006634,               0.006634
                     36,                0.42806,                0.30039,                0.81034,                0.99905,                      1,                  0.995,                0.96026,                0.32877,                0.30282,                0.79342,               0.006535,               0.006535,               0.006535
                     37,                0.41278,                0.28799,                0.81744,                0.99907,                      1,                  0.995,                0.95673,                0.38497,                0.33142,                0.79577,               0.006436,               0.006436,               0.006436
                     38,                0.40013,                0.29235,                0.82651,                0.99908,                      1,                  0.995,                0.92936,                0.35949,                0.30887,                0.79821,               0.006337,               0.006337,               0.006337
                     39,                0.41154,                0.31052,                0.81636,                0.99906,                      1,                  0.995,                0.94033,                0.37648,                0.29266,                0.80623,               0.006238,               0.006238,               0.006238
                     40,                0.40649,                0.29567,                0.82446,                      1,                      1,                  0.995,                0.96202,                 0.3422,                0.28528,                0.80079,               0.006139,               0.006139,               0.006139
                     41,                0.37102,                0.28731,                 0.8104,                      1,                      1,                  0.995,                0.96848,                0.29338,                0.27677,                0.79093,                0.00604,                0.00604,                0.00604
                     42,                0.39128,                0.28529,                0.81155,                0.99912,                      1,                  0.995,                0.96668,                0.30416,                0.27299,                0.79346,               0.005941,               0.005941,               0.005941
                     43,                0.37604,                  0.272,                0.80786,                      1,                      1,                  0.995,                0.95332,                0.33263,                0.26209,                0.80356,               0.005842,               0.005842,               0.005842
                     44,                0.35843,                0.26883,                 0.7986,                      1,                      1,                  0.995,                0.96878,                0.31525,                0.26593,                0.79869,               0.005743,               0.005743,               0.005743
                     45,                0.35913,                0.26981,                0.80543,                      1,                      1,                  0.995,                0.93569,                0.37155,                0.26755,                0.80893,               0.005644,               0.005644,               0.005644
                     46,                0.39007,                0.26959,                0.80413,                      1,                      1,                  0.995,                 0.9495,                 0.3784,                0.26463,                0.81096,               0.005545,               0.005545,               0.005545
                     47,                0.36505,                 0.2605,                0.79757,                      1,                      1,                  0.995,                 0.9256,                0.40447,                0.27899,                0.81043,               0.005446,               0.005446,               0.005446
                     48,                0.37022,                0.28003,                0.81386,                      1,                      1,                  0.995,                0.95512,                0.33787,                0.27531,                0.79178,               0.005347,               0.005347,               0.005347
                     49,                0.36329,                 0.2745,                0.81903,                      1,                      1,                  0.995,                0.97782,                0.32675,                0.26439,                0.78649,               0.005248,               0.005248,               0.005248
                     50,                 0.3401,                0.25783,                0.79618,                0.99911,                      1,                  0.995,                0.97854,                0.29613,                0.25262,                 0.7805,               0.005149,               0.005149,               0.005149
                     51,                0.35434,                0.25141,                0.81565,                0.99911,                      1,                  0.995,                0.95903,                0.35822,                  0.274,                0.79025,                0.00505,                0.00505,                0.00505
                     52,                0.33823,                0.25189,                0.80739,                 0.9991,                      1,                  0.995,                 0.9506,                 0.3198,                0.25388,                0.78759,               0.004951,               0.004951,               0.004951
                     53,                0.33416,                 0.2604,                0.80929,                0.99909,                      1,                  0.995,                0.95446,                0.32886,                0.26617,                0.79284,               0.004852,               0.004852,               0.004852
                     54,                  0.347,                0.26265,                0.81044,                0.99882,                      1,                  0.995,                0.97058,                0.29757,                0.23473,                0.78807,               0.004753,               0.004753,               0.004753
                     55,                0.32631,                0.24505,                0.81597,                 0.9991,                      1,                  0.995,                0.97259,                0.30299,                0.24618,                 0.7853,               0.004654,               0.004654,               0.004654
                     56,                0.32018,                0.24625,                0.80352,                 0.9991,                      1,                  0.995,                0.97008,                0.32811,                0.24349,                0.78582,               0.004555,               0.004555,               0.004555
                     57,                0.31888,                0.23895,                0.78995,                      1,                      1,                  0.995,                0.94981,                0.36969,                0.24928,                0.80174,               0.004456,               0.004456,               0.004456
                     58,                0.32228,                0.23882,                0.80153,                      1,                      1,                  0.995,                0.95648,                0.37416,                 0.2351,                 0.7965,               0.004357,               0.004357,               0.004357
                     59,                0.32423,                0.23529,                0.79661,                 0.9991,                      1,                  0.995,                0.95641,                0.35459,                0.24068,                0.78696,               0.004258,               0.004258,               0.004258
                     60,                0.31301,                0.23035,                0.78543,                0.99911,                      1,                  0.995,                0.95841,                0.31354,                0.23197,                0.78182,               0.004159,               0.004159,               0.004159
                     61,                0.30379,                0.23721,                 0.8029,                0.99909,                      1,                  0.995,                0.98345,                0.27208,                0.22899,                0.78128,                0.00406,                0.00406,                0.00406
                     62,                0.29722,                0.23583,                0.79369,                0.99911,                      1,                  0.995,                0.98071,                0.23824,                0.21445,                0.77575,               0.003961,               0.003961,               0.003961
                     63,                 0.2953,                0.24025,                0.79828,                 0.9991,                      1,                  0.995,                0.96443,                0.29571,                0.21691,                0.78253,               0.003862,               0.003862,               0.003862
                     64,                0.29134,                0.22746,                0.78977,                0.99911,                      1,                  0.995,                 0.9752,                0.26084,                0.22278,                0.77646,               0.003763,               0.003763,               0.003763
                     65,                0.28388,                0.22749,                0.78658,                0.99909,                      1,                  0.995,                0.97609,                 0.2488,                  0.203,                 0.7814,               0.003664,               0.003664,               0.003664
                     66,                 0.2796,                0.21968,                0.79134,                 0.9991,                      1,                  0.995,                0.98127,                0.25363,                0.20672,                0.78179,               0.003565,               0.003565,               0.003565
                     67,                  0.283,                0.21838,                  0.798,                      1,                      1,                  0.995,                0.95703,                0.32699,                0.22775,                0.78698,               0.003466,               0.003466,               0.003466
                     68,                0.27309,                 0.2162,                0.78309,                      1,                      1,                  0.995,                 0.9633,                0.29905,                0.21941,                0.78508,               0.003367,               0.003367,               0.003367
                     69,                0.29234,                0.22544,                 0.7931,                0.99913,                      1,                  0.995,                 0.9891,                0.22799,                0.20848,                0.77126,               0.003268,               0.003268,               0.003268
                     70,                0.28101,                0.21653,                0.79039,                      1,                      1,                  0.995,                0.98985,                0.24535,                0.22018,                0.76905,               0.003169,               0.003169,               0.003169
                     71,                 0.2693,                0.21425,                0.79072,                      1,                      1,                  0.995,                0.99236,                0.24007,                0.20671,                0.77339,                0.00307,                0.00307,                0.00307
                     72,                0.26158,                 0.2117,                0.79657,                      1,                      1,                  0.995,                0.99354,                  0.222,                 0.1973,                0.77294,               0.002971,               0.002971,               0.002971
                     73,                0.26132,                0.20292,                 0.7932,                      1,                      1,                  0.995,                0.98578,                0.27883,                0.22653,                0.78002,               0.002872,               0.002872,               0.002872
                     74,                0.26251,                0.20294,                0.79165,                0.99912,                      1,                  0.995,                0.98742,                0.26823,                0.21562,                0.77884,               0.002773,               0.002773,               0.002773
                     75,                0.25269,                0.20339,                0.79507,                      1,                      1,                  0.995,                0.97398,                0.27851,                0.20622,                0.77788,               0.002674,               0.002674,               0.002674
                     76,                0.25454,                0.20018,                0.79068,                      1,                      1,                  0.995,                0.98621,                0.25479,                0.20658,                0.77583,               0.002575,               0.002575,               0.002575
                     77,                0.25718,                0.19782,                0.79491,                      1,                      1,                  0.995,                0.98704,                0.26662,                 0.2042,                0.77697,               0.002476,               0.002476,               0.002476
                     78,                0.23545,                0.18947,                0.77819,                      1,                      1,                  0.995,                 0.9821,                0.29004,                0.20775,                0.78522,               0.002377,               0.002377,               0.002377
                     79,                0.24901,                0.19879,                0.79495,                      1,                      1,                  0.995,                0.98481,                0.31345,                0.21263,                 0.7905,               0.002278,               0.002278,               0.002278
                     80,                0.23809,                0.19453,                 0.7898,                      1,                      1,                  0.995,                0.99055,                0.24569,                0.19788,                 0.7808,               0.002179,               0.002179,               0.002179
                     81,                0.22122,                0.18249,                0.79054,                      1,                      1,                  0.995,                0.99211,                0.26238,                0.19184,                 0.7774,                0.00208,                0.00208,                0.00208
                     82,                0.23639,                0.19298,                0.80176,                      1,                      1,                  0.995,                0.98851,                 0.2628,                0.20834,                0.77723,               0.001981,               0.001981,               0.001981
                     83,                0.24739,                0.19367,                0.79229,                      1,                      1,                  0.995,                0.98909,                0.25462,                0.19694,                0.77852,               0.001882,               0.001882,               0.001882
                     84,                 0.2409,                0.19304,                0.79165,                      1,                      1,                  0.995,                0.98017,                0.27397,                0.21309,                0.78384,               0.001783,               0.001783,               0.001783
                     85,                0.23204,                0.18443,                0.80102,                      1,                      1,                  0.995,                0.99255,                0.23053,                0.19547,                0.77932,               0.001684,               0.001684,               0.001684
                     86,                0.22356,                0.17591,                0.79422,                      1,                      1,                  0.995,                0.99033,                0.26392,                0.19628,                0.78118,               0.001585,               0.001585,               0.001585
                     87,                0.22397,                0.18048,                0.78895,                      1,                      1,                  0.995,                0.99352,                0.22693,                0.18719,                 0.7755,               0.001486,               0.001486,               0.001486
                     88,                0.22074,                0.17254,                0.79315,                      1,                      1,                  0.995,                0.99191,                0.24534,                0.18939,                0.77546,               0.001387,               0.001387,               0.001387
                     89,                0.21635,                0.16799,                0.78316,                      1,                      1,                  0.995,                0.99217,                0.20655,                0.17978,                0.77143,               0.001288,               0.001288,               0.001288
                     90,                 0.2117,                0.16489,                0.78458,                      1,                      1,                  0.995,                0.99275,                0.23324,                0.17867,                0.77542,               0.001189,               0.001189,               0.001189
                     91,                 0.2039,                0.16748,                0.78619,                      1,                      1,                  0.995,                0.99278,                0.21641,                0.16972,                0.77462,                0.00109,                0.00109,                0.00109
                     92,                0.20367,                0.16372,                0.78621,                0.99913,                      1,                  0.995,                0.98941,                0.24402,                0.17424,                0.77836,               0.000991,               0.000991,               0.000991
                     93,                0.22321,                0.17131,                0.78975,                      1,                      1,                  0.995,                0.99352,                0.22784,                0.16933,                0.77644,               0.000892,               0.000892,               0.000892
                     94,                0.20603,                0.16089,                0.78154,                      1,                      1,                  0.995,                0.99119,                0.23363,                0.17265,                0.77484,               0.000793,               0.000793,               0.000793
                     95,                0.19853,                0.15583,                0.78829,                      1,                      1,                  0.995,                0.99099,                0.23242,                0.17185,                0.77629,               0.000694,               0.000694,               0.000694
                     96,                0.19116,                0.15431,                0.77975,                      1,                      1,                  0.995,                0.98992,                0.24974,                0.17788,                0.77886,               0.000595,               0.000595,               0.000595
                     97,                0.19203,                 0.1481,                0.77449,                      1,                      1,                  0.995,                0.99366,                0.22679,                0.16796,                0.77618,               0.000496,               0.000496,               0.000496
                     98,                0.18408,                0.14845,                0.77727,                      1,                      1,                  0.995,                0.99369,                0.21477,                 0.1689,                0.77556,               0.000397,               0.000397,               0.000397
                     99,                0.19852,                0.15929,                0.78798,                      1,                      1,                  0.995,                0.99369,                0.22352,                0.16585,                0.77685,               0.000298,               0.000298,               0.000298
